SK_ID_BUREAU,MONTHS_BALANCE,STATUS
7698,-11,Active
8685,-42,Bad debt
7081,-10,Unknown
11827,-52,Unknown
7727,-60,Closed
14592,-19,Bad debt
4283,-36,Unknown
6001,-60,Bad debt
12443,-38,Bad debt
13975,-8,Closed
2248,-47,Active
381,-17,Closed
11805,-33,Closed
4545,-27,Active
7137,-46,Bad debt
10971,-14,Bad debt
8989,-60,Active
4035,-23,Bad debt
3149,-54,Unknown
2447,-54,Active
12976,-32,Closed
14671,-32,Active
10203,-36,Active
6118,-4,Closed
11526,-39,Unknown
471,-56,Bad debt
5515,-10,Active
3896,-9,Closed
10628,-45,Bad debt
5417,-19,Closed
7668,-13,Bad debt
9961,-25,Bad debt
10796,-55,Unknown
3162,-27,Unknown
3398,-55,Active
2640,-58,Active
12881,-20,Bad debt
10426,-36,Bad debt
8321,-17,Active
4512,-59,Bad debt
5055,-21,Active
10238,-8,Closed
5677,-43,Closed
2702,-34,Unknown
4920,-15,Bad debt
3201,-45,Bad debt
6280,-14,Unknown
11458,-24,Bad debt
6456,-48,Bad debt
13489,-9,Closed
7127,-45,Closed
5976,-22,Bad debt
13835,-33,Closed
5255,-20,Closed
6753,-37,Bad debt
1144,-35,Active
14740,-11,Unknown
495,-32,Closed
5277,-58,Active
3620,-30,Active
8480,-35,Unknown
8892,-38,Bad debt
13569,-25,Bad debt
9090,-52,Bad debt
7053,-44,Active
8654,-44,Closed
3174,-18,Unknown
7857,-32,Active
13668,-2,Closed
3196,-17,Unknown
14590,-47,Bad debt
8855,-58,Active
4568,-35,Closed
6809,-54,Unknown
13253,-17,Active
8957,-4,Bad debt
13798,-5,Active
7911,-29,Unknown
5637,-32,Active
540,-54,Unknown
6718,-28,Active
6173,-21,Unknown
7574,-40,Unknown
8101,-33,Active
12193,-44,Closed
14619,-52,Active
7662,-34,Unknown
2578,-20,Closed
9678,-52,Unknown
13735,-34,Active
4,-19,Closed
6602,-41,Bad debt
9946,-1,Unknown
1221,-58,Bad debt
14981,-11,Unknown
3447,-28,Bad debt
14376,-1,Active
6976,-52,Active
4939,-55,Active
13002,-57,Closed
6022,-49,Closed
8042,-21,Bad debt
6487,-40,Unknown
12141,-5,Unknown
7092,-24,Closed
1007,-47,Bad debt
9739,-60,Closed
14840,-10,Bad debt
13857,-35,Active
7364,-36,Unknown
1246,-54,Unknown
6461,-51,Unknown
10220,-1,Bad debt
2288,-19,Unknown
10676,-36,Active
3491,-22,Bad debt
9893,-33,Closed
12068,-45,Closed
1188,-9,Unknown
9028,-8,Active
1143,-5,Active
13313,-37,Active
14891,-15,Unknown
9883,-60,Closed
9669,-3,Unknown
3243,-32,Closed
11756,-51,Unknown
27,-53,Unknown
14870,-39,Active
1211,-4,Unknown
6515,-13,Closed
7577,-42,Closed
474,-44,Bad debt
2755,-58,Unknown
12416,-10,Bad debt
3404,-5,Unknown
1545,-7,Unknown
5568,-58,Bad debt
3396,-53,Bad debt
12121,-12,Active
6953,-46,Active
8054,-2,Unknown
2680,-58,Unknown
173,-46,Bad debt
13768,-48,Closed
11571,-12,Unknown
13994,-47,Bad debt
1976,-31,Bad debt
14344,-37,Bad debt
13853,-17,Closed
3458,-1,Closed
11373,-39,Bad debt
7677,-43,Unknown
6447,-51,Unknown
1703,-37,Unknown
14531,-47,Active
1015,-24,Unknown
3957,-25,Closed
1042,-27,Active
11982,-25,Bad debt
2812,-58,Active
13491,-51,Bad debt
6814,-30,Closed
5623,-39,Closed
8985,-19,Bad debt
1198,-16,Closed
2615,-44,Unknown
11897,-45,Closed
10090,-60,Unknown
13423,-2,Unknown
14721,-40,Bad debt
6767,-15,Bad debt
10903,-41,Bad debt
6767,-42,Active
1332,-30,Unknown
8520,-33,Active
14323,-37,Active
5650,-3,Unknown
4406,-58,Closed
348,-24,Unknown
10572,-53,Unknown
14975,-29,Closed
14229,-32,Unknown
7984,-39,Closed
10072,-11,Unknown
5022,-11,Unknown
710,-14,Active
9330,-9,Bad debt
4823,-59,Bad debt
5389,-52,Unknown
12604,-54,Unknown
552,-28,Unknown
12920,-6,Closed
1141,-49,Closed
9201,-33,Unknown
12552,-41,Unknown
629,-36,Closed
1965,-15,Unknown
14741,-7,Bad debt
354,-29,Closed
5714,-24,Bad debt
13255,-23,Bad debt
12060,-51,Unknown
11429,-10,Active
12536,-48,Closed
7520,-22,Closed
11971,-60,Bad debt
11219,-6,Closed
9327,-49,Bad debt
12650,-40,Bad debt
12032,-12,Closed
3687,-56,Bad debt
8271,-15,Active
14853,-24,Closed
10223,-40,Bad debt
3059,-48,Active
935,-4,Closed
10424,-15,Closed
7238,-54,Active
9540,-37,Unknown
7409,-42,Unknown
12100,-41,Unknown
6022,-28,Closed
13869,-32,Closed
1667,-8,Closed
167,-29,Unknown
13782,-47,Unknown
6483,-26,Bad debt
1886,-10,Active
13723,-7,Unknown
9659,-54,Closed
11470,-11,Unknown
466,-26,Unknown
10526,-29,Active
2429,-2,Closed
4521,-54,Bad debt
1825,-30,Active
5266,-53,Unknown
2035,-22,Bad debt
5057,-11,Bad debt
4824,-52,Bad debt
12535,-41,Active
7637,-7,Active
14816,-18,Unknown
7622,-28,Closed
12309,-56,Closed
1099,-10,Unknown
10391,-30,Closed
7610,-25,Bad debt
4584,-7,Bad debt
13715,-30,Closed
3973,-26,Closed
3914,-27,Unknown
12740,-44,Bad debt
11890,-50,Bad debt
4043,-12,Bad debt
645,-37,Unknown
6699,-41,Bad debt
7321,-32,Closed
4679,-27,Closed
3951,-42,Closed
5091,-57,Bad debt
13132,-19,Closed
14684,-40,Bad debt
11805,-18,Unknown
882,-46,Bad debt
7424,-38,Closed
10707,-35,Unknown
9664,-14,Bad debt
14219,-59,Unknown
6136,-12,Closed
8406,-52,Closed
12944,-32,Closed
13400,-2,Active
7932,-28,Bad debt
5598,-42,Closed
1078,-36,Active
5586,-11,Bad debt
10850,-12,Active
112,-3,Unknown
10169,-17,Closed
6853,-50,Closed
9943,-32,Unknown
8489,-17,Unknown
14318,-12,Unknown
2699,-28,Closed
7470,-9,Unknown
11945,-11,Active
1408,-29,Active
11545,-48,Unknown
4483,-6,Unknown
3853,-47,Bad debt
11960,-47,Bad debt
7399,-15,Bad debt
11201,-45,Unknown
7525,-11,Bad debt
4962,-27,Unknown
1327,-52,Bad debt
11964,-37,Active
521,-50,Bad debt
4815,-25,Active
3987,-22,Bad debt
1278,-10,Bad debt
6004,-12,Bad debt
10323,-6,Bad debt
3868,-15,Bad debt
2573,-8,Closed
8863,-36,Closed
13519,-27,Unknown
10946,-57,Bad debt
8609,-13,Bad debt
12231,-21,Closed
1238,-47,Active
7306,-59,Active
360,-22,Unknown
1595,-53,Bad debt
4748,-46,Active
1868,-58,Unknown
8583,-30,Unknown
7576,-5,Unknown
8047,-43,Bad debt
7932,-33,Bad debt
14508,-34,Bad debt
10147,-29,Bad debt
3435,-28,Active
12679,-51,Unknown
7277,-59,Unknown
12487,-48,Unknown
3475,-42,Unknown
13851,-49,Closed
12966,-36,Closed
6951,-50,Bad debt
9559,-45,Bad debt
9440,-52,Bad debt
10977,-5,Closed
4651,-37,Bad debt
13723,-58,Closed
1795,-3,Active
10196,-9,Unknown
6651,-49,Active
940,-20,Unknown
179,-18,Unknown
7848,-54,Closed
14815,-12,Closed
10810,-60,Active
14474,-20,Active
14761,-24,Closed
5333,-14,Closed
11912,-43,Unknown
7626,-35,Bad debt
1914,-28,Bad debt
5000,-48,Unknown
1584,-52,Unknown
9514,-33,Closed
5155,-39,Bad debt
5164,-18,Bad debt
7756,-59,Active
8240,-32,Closed
10493,-50,Bad debt
12919,-52,Bad debt
764,-32,Active
10574,-55,Unknown
4342,-16,Closed
13677,-56,Bad debt
9278,-21,Bad debt
13822,-39,Unknown
14813,-1,Unknown
11505,-33,Closed
8861,-25,Active
3902,-1,Closed
5053,-8,Bad debt
4799,-10,Unknown
5655,-60,Bad debt
728,-43,Bad debt
4544,-44,Closed
12297,-33,Bad debt
12449,-11,Unknown
14562,-2,Bad debt
2381,-42,Closed
1162,-47,Unknown
10075,-21,Active
6819,-32,Bad debt
5781,-30,Active
14117,-20,Bad debt
10497,-11,Unknown
9981,-6,Active
4114,-42,Closed
5651,-47,Bad debt
2120,-48,Unknown
3427,-43,Bad debt
5667,-9,Bad debt
5796,-12,Active
4100,-30,Closed
222,-25,Unknown
1234,-32,Closed
11702,-17,Active
2055,-55,Unknown
3220,-34,Unknown
3552,-36,Unknown
10233,-36,Unknown
4556,-33,Closed
8902,-30,Closed
11644,-33,Unknown
2226,-46,Unknown
3008,-10,Unknown
11555,-28,Closed
11593,-5,Bad debt
2881,-15,Active
12736,-56,Bad debt
11270,-10,Closed
412,-54,Closed
14464,-40,Bad debt
3834,-43,Active
13115,-37,Bad debt
7446,-23,Unknown
12653,-38,Bad debt
4078,-30,Bad debt
7763,-21,Active
8790,-17,Closed
2442,-4,Unknown
1128,-35,Closed
9013,-42,Closed
7114,-8,Active
2808,-51,Bad debt
10973,-34,Active
2854,-1,Closed
5792,-51,Active
5766,-48,Unknown
13049,-38,Bad debt
7774,-47,Closed
12586,-54,Active
11455,-60,Bad debt
10178,-25,Active
6292,-34,Active
4619,-39,Bad debt
10144,-40,Bad debt
6482,-26,Active
10665,-6,Bad debt
12900,-40,Bad debt
3407,-10,Bad debt
2455,-3,Active
8575,-12,Active
13806,-49,Active
4999,-49,Active
9220,-60,Unknown
8469,-23,Closed
6275,-28,Closed
4788,-16,Unknown
9066,-37,Active
13594,-25,Active
2659,-60,Unknown
2999,-26,Bad debt
6875,-24,Closed
12217,-26,Active
13069,-52,Bad debt
4364,-59,Unknown
4144,-55,Active
7072,-27,Closed
3652,-24,Active
12112,-28,Active
4088,-14,Bad debt
8022,-20,Closed
7696,-7,Bad debt
13944,-40,Closed
2028,-17,Active
13586,-53,Unknown
6718,-21,Closed
8646,-18,Closed
2511,-59,Bad debt
4756,-7,Unknown
14628,-59,Closed
6302,-11,Unknown
12242,-22,Bad debt
9192,-35,Closed
1800,-14,Active
11067,-36,Unknown
5348,-22,Unknown
11952,-13,Closed
14464,-10,Closed
2999,-6,Unknown
14427,-58,Active
10218,-37,Closed
671,-36,Bad debt
8944,-14,Unknown
4321,-2,Closed
9073,-18,Closed
683,-8,Bad debt
11527,-12,Closed
12646,-4,Active
13206,-18,Unknown
4580,-39,Closed
6687,-46,Unknown
3658,-46,Closed
4439,-56,Unknown
2350,-8,Unknown
9072,-4,Unknown
11316,-32,Active
12807,-21,Unknown
13712,-13,Active
14006,-49,Bad debt
7430,-38,Unknown
2617,-31,Bad debt
10882,-30,Bad debt
2360,-24,Closed
7453,-16,Unknown
5125,-20,Active
906,-15,Unknown
9685,-11,Unknown
5831,-10,Bad debt
3297,-49,Unknown
10559,-35,Closed
5278,-59,Bad debt
5391,-58,Unknown
7240,-34,Active
12399,-6,Bad debt
7883,-40,Bad debt
13851,-42,Bad debt
5638,-9,Active
6045,-17,Active
1998,-21,Active
522,-8,Bad debt
6841,-23,Unknown
12122,-53,Active
2128,-35,Active
12319,-43,Bad debt
597,-45,Active
14540,-22,Bad debt
10449,-52,Closed
8328,-3,Bad debt
9215,-36,Bad debt
2827,-6,Unknown
12583,-4,Closed
491,-52,Closed
3805,-43,Bad debt
6582,-53,Active
9862,-36,Active
5523,-37,Bad debt
9352,-11,Bad debt
3750,-50,Unknown
4288,-29,Bad debt
2888,-2,Unknown
7446,-5,Closed
12213,-53,Bad debt
11629,-49,Bad debt
2401,-60,Bad debt
13136,-47,Unknown
10546,-27,Closed
6285,-57,Active
5961,-55,Unknown
7930,-11,Bad debt
201,-31,Active
9314,-38,Active
5016,-47,Closed
9570,-44,Unknown
9321,-36,Active
1259,-13,Bad debt
10883,-56,Closed
831,-23,Closed
2369,-27,Closed
7890,-48,Closed
11210,-48,Closed
6889,-51,Active
8428,-7,Unknown
7421,-52,Unknown
1400,-34,Bad debt
13552,-6,Closed
7797,-4,Closed
7842,-18,Active
13849,-41,Closed
7771,-2,Closed
1149,-15,Unknown
14224,-27,Unknown
13554,-28,Unknown
1117,-3,Bad debt
12637,-44,Bad debt
7866,-55,Active
12529,-20,Unknown
396,-19,Unknown
14986,-50,Closed
2717,-29,Closed
8239,-37,Unknown
8602,-3,Unknown
3210,-35,Active
12814,-37,Active
5438,-24,Unknown
972,-28,Unknown
6811,-46,Bad debt
1942,-35,Bad debt
11353,-32,Active
11179,-26,Bad debt
4967,-30,Bad debt
3447,-15,Closed
5772,-30,Active
417,-46,Bad debt
10873,-3,Active
13623,-31,Closed
12500,-45,Active
6756,-42,Unknown
1033,-22,Bad debt
147,-45,Active
10696,-30,Closed
11495,-33,Closed
11600,-33,Unknown
1713,-45,Closed
1768,-41,Active
9628,-25,Closed
9249,-40,Unknown
12381,-48,Closed
7238,-8,Closed
11720,-32,Bad debt
5230,-1,Active
6143,-21,Bad debt
14430,-43,Unknown
11157,-32,Bad debt
11778,-58,Active
8665,-9,Unknown
4639,-25,Unknown
5314,-33,Unknown
9817,-56,Closed
2441,-39,Bad debt
8607,-31,Closed
12546,-50,Active
2875,-10,Closed
8617,-5,Active
2629,-22,Unknown
4601,-9,Bad debt
8704,-34,Bad debt
12103,-37,Active
13636,-45,Bad debt
3360,-26,Unknown
488,-34,Unknown
3336,-42,Bad debt
5424,-7,Active
3674,-11,Active
12482,-6,Closed
5365,-56,Unknown
13239,-36,Unknown
4799,-56,Closed
9181,-36,Active
13639,-4,Active
9490,-35,Bad debt
7108,-44,Unknown
5312,-28,Unknown
9061,-44,Bad debt
11117,-47,Closed
5478,-15,Closed
7240,-32,Unknown
2943,-46,Active
2841,-23,Unknown
10033,-56,Unknown
9624,-55,Closed
5558,-28,Bad debt
7450,-2,Closed
13019,-53,Unknown
1826,-20,Unknown
8700,-16,Unknown
14745,-12,Unknown
6464,-50,Bad debt
2389,-40,Bad debt
7703,-15,Bad debt
764,-25,Active
6651,-60,Active
4409,-28,Closed
9134,-31,Unknown
2375,-36,Active
7791,-50,Unknown
5511,-51,Bad debt
2853,-37,Unknown
7692,-37,Closed
3590,-3,Bad debt
7045,-57,Bad debt
2630,-35,Unknown
8254,-34,Unknown
11891,-54,Bad debt
8271,-35,Closed
293,-25,Closed
5348,-43,Closed
12965,-31,Bad debt
8400,-2,Active
8666,-50,Bad debt
3066,-46,Unknown
3772,-41,Active
14956,-40,Unknown
5179,-29,Active
14712,-32,Bad debt
9285,-29,Unknown
3369,-1,Bad debt
12853,-52,Active
12340,-21,Active
3441,-3,Closed
11684,-51,Unknown
11575,-47,Bad debt
3826,-14,Bad debt
2781,-45,Bad debt
14160,-17,Bad debt
5471,-22,Unknown
10818,-52,Closed
9671,-50,Bad debt
5354,-11,Closed
5717,-29,Unknown
14110,-11,Closed
5788,-43,Bad debt
13877,-28,Active
4665,-49,Bad debt
4786,-27,Active
8409,-19,Active
11672,-59,Closed
3545,-56,Unknown
12162,-13,Closed
1118,-58,Active
5914,-50,Active
11309,-24,Active
10062,-58,Active
11011,-52,Bad debt
12053,-29,Closed
13967,-17,Closed
13480,-23,Closed
8872,-8,Closed
5554,-11,Unknown
12380,-23,Active
8617,-16,Closed
5637,-22,Bad debt
3288,-43,Unknown
14064,-51,Unknown
9125,-25,Bad debt
10197,-25,Closed
4977,-54,Active
10187,-22,Closed
8410,-6,Bad debt
7011,-38,Closed
9457,-41,Active
3857,-56,Bad debt
12773,-5,Closed
12033,-2,Unknown
4092,-21,Bad debt
1036,-4,Closed
3353,-42,Unknown
1731,-46,Bad debt
6636,-60,Active
7756,-36,Bad debt
4464,-36,Bad debt
6190,-23,Unknown
4185,-46,Closed
5517,-15,Bad debt
226,-47,Closed
10812,-51,Bad debt
4108,-50,Closed
13626,-23,Active
3469,-51,Unknown
3388,-22,Closed
9167,-11,Active
10703,-31,Active
13026,-2,Bad debt
12038,-60,Active
235,-25,Bad debt
10333,-43,Active
4719,-12,Unknown
2822,-10,Closed
3273,-48,Unknown
11570,-15,Bad debt
3684,-16,Bad debt
1207,-26,Unknown
5226,-41,Bad debt
10511,-22,Active
14247,-12,Closed
2608,-54,Active
11310,-58,Bad debt
13876,-30,Unknown
8769,-23,Unknown
13109,-60,Bad debt
8568,-58,Active
12719,-36,Unknown
12749,-46,Unknown
11347,-3,Unknown
7361,-9,Closed
8634,-12,Unknown
6216,-4,Active
2006,-28,Active
1386,-28,Active
7275,-57,Unknown
9925,-5,Bad debt
14286,-48,Active
3795,-11,Unknown
10032,-35,Closed
1823,-53,Bad debt
6462,-60,Closed
7821,-21,Bad debt
12824,-40,Active
412,-6,Active
13566,-48,Closed
7328,-2,Unknown
9770,-33,Closed
7652,-39,Bad debt
4385,-41,Bad debt
5769,-19,Closed
6540,-1,Active
668,-60,Unknown
4537,-23,Bad debt
13432,-50,Bad debt
8494,-39,Unknown
7148,-30,Bad debt
1693,-43,Active
9271,-4,Unknown
4196,-54,Active
2051,-52,Unknown
13056,-35,Unknown
4670,-5,Closed
6802,-51,Active
4839,-60,Closed
10273,-5,Closed
13648,-7,Unknown
13714,-41,Unknown
11608,-8,Bad debt
12759,-60,Bad debt
7232,-46,Unknown
5136,-52,Active
10951,-59,Bad debt
4878,-47,Unknown
12495,-53,Active
6607,-56,Bad debt
2025,-10,Unknown
7431,-12,Bad debt
8506,-27,Unknown
14141,-42,Active
9122,-10,Closed
5167,-29,Closed
10650,-56,Bad debt
5658,-17,Bad debt
3065,-35,Unknown
9745,-43,Closed
11057,-3,Unknown
13329,-1,Active
8755,-26,Bad debt
4115,-7,Active
9958,-32,Unknown
14157,-39,Active
3094,-50,Bad debt
11370,-33,Active
1657,-60,Bad debt
7338,-38,Bad debt
1660,-12,Active
7521,-3,Unknown
8140,-6,Unknown
10482,-44,Unknown
13866,-43,Closed
4949,-58,Bad debt
12502,-25,Unknown
8685,-25,Unknown
9500,-38,Bad debt
5155,-29,Active
14408,-45,Unknown
14168,-12,Bad debt
6732,-6,Bad debt
6075,-50,Active
6138,-41,Closed
8713,-2,Bad debt
11030,-52,Bad debt
9742,-36,Active
7043,-45,Closed
13043,-55,Active
6009,-52,Unknown
2997,-53,Bad debt
2429,-30,Active
4545,-24,Closed
640,-52,Bad debt
13262,-38,Closed
9200,-16,Bad debt
2822,-31,Unknown
10637,-46,Unknown
13021,-34,Bad debt
13273,-26,Unknown
387,-25,Unknown
6412,-33,Active
9444,-28,Closed
10255,-57,Closed
9090,-4,Bad debt
12542,-10,Active
4296,-51,Unknown
1782,-36,Unknown
297,-54,Closed
5595,-23,Unknown
2809,-7,Active
5634,-34,Active
780,-5,Bad debt
4142,-48,Active
4732,-15,Closed
13607,-17,Unknown
9344,-13,Closed
7316,-46,Active
8708,-29,Closed
14899,-1,Unknown
8813,-2,Closed
2062,-27,Unknown
8350,-22,Unknown
6909,-43,Bad debt
11631,-39,Closed
9166,-33,Unknown
6822,-3,Bad debt
5646,-21,Unknown
10137,-8,Bad debt
454,-18,Closed
9817,-19,Unknown
773,-55,Unknown
6643,-18,Unknown
3316,-58,Bad debt
663,-58,Active
8260,-25,Unknown
1447,-28,Active
11113,-6,Closed
9230,-57,Active
3182,-19,Active
6135,-6,Closed
7187,-51,Unknown
6494,-60,Active
10656,-45,Closed
289,-16,Active
14238,-15,Closed
1943,-42,Bad debt
7347,-19,Unknown
2702,-5,Bad debt
2218,-47,Unknown
11657,-6,Active
14489,-30,Unknown
14191,-15,Active
1087,-8,Closed
2336,-8,Closed
7669,-30,Active
12369,-33,Active
1694,-21,Unknown
10663,-52,Bad debt
14981,-6,Active
9408,-36,Closed
5341,-17,Closed
9605,-3,Closed
14385,-37,Active
7176,-17,Closed
7178,-46,Unknown
3576,-41,Unknown
3947,-44,Active
7239,-10,Active
11466,-59,Unknown
6516,-52,Closed
233,-40,Unknown
14380,-50,Unknown
9128,-58,Closed
4203,-29,Unknown
11527,-15,Unknown
4935,-8,Bad debt
3661,-41,Closed
8066,-54,Unknown
10616,-54,Unknown
4185,-30,Bad debt
8591,-3,Active
10348,-38,Active
683,-53,Closed
7099,-27,Bad debt
1886,-23,Active
6931,-2,Active
1067,-15,Active
3261,-4,Closed
10303,-24,Closed
1537,-52,Closed
3226,-59,Active
10592,-44,Bad debt
2320,-33,Active
7032,-44,Closed
2187,-34,Closed
3686,-40,Bad debt
13484,-8,Closed
6021,-1,Closed
3118,-9,Active
1727,-54,Active
4237,-39,Active
1976,-18,Closed
8188,-1,Bad debt
11969,-32,Bad debt
13988,-16,Unknown
9823,-14,Active
10313,-19,Closed
9509,-3,Unknown
2385,-51,Unknown
9767,-14,Closed
12020,-15,Bad debt
5329,-40,Closed
11716,-49,Bad debt
2214,-56,Bad debt
13483,-4,Bad debt
11452,-12,Closed
14998,-24,Closed
5330,-54,Unknown
320,-24,Active
9406,-13,Active
12755,-6,Closed
134,-36,Bad debt
5955,-35,Active
5707,-4,Unknown
6507,-30,Active
10766,-37,Unknown
12995,-14,Bad debt
9599,-44,Bad debt
738,-59,Bad debt
7907,-60,Bad debt
11614,-5,Unknown
2727,-35,Bad debt
3701,-40,Unknown
2015,-58,Bad debt
4212,-36,Unknown
13738,-47,Active
6944,-20,Active
8271,-33,Unknown
14601,-52,Unknown
13371,-12,Active
1832,-31,Active
13608,-59,Active
8000,-33,Active
834,-14,Active
10599,-58,Bad debt
10635,-30,Unknown
10499,-48,Bad debt
4109,-60,Bad debt
6840,-17,Unknown
6531,-29,Unknown
9046,-37,Closed
5125,-11,Unknown
12737,-19,Active
13393,-37,Bad debt
8896,-28,Bad debt
735,-60,Closed
4992,-51,Bad debt
517,-32,Unknown
5458,-40,Active
6831,-37,Unknown
3853,-35,Closed
10675,-53,Unknown
1793,-1,Active
5571,-32,Active
10651,-26,Closed
10191,-41,Closed
7758,-24,Unknown
12972,-33,Unknown
4085,-20,Active
4891,-34,Active
1882,-38,Unknown
3232,-16,Unknown
1971,-34,Active
12554,-14,Unknown
4196,-12,Bad debt
3397,-26,Active
8962,-33,Closed
12251,-29,Active
6304,-4,Closed
5494,-12,Active
1619,-5,Unknown
6442,-36,Bad debt
2893,-1,Closed
9181,-2,Bad debt
3807,-32,Active
11196,-48,Bad debt
2611,-25,Closed
9905,-55,Closed
8637,-19,Closed
5071,-16,Bad debt
289,-58,Unknown
13146,-33,Unknown
3457,-54,Bad debt
5846,-5,Active
14913,-3,Unknown
6775,-46,Bad debt
13661,-57,Closed
3918,-43,Bad debt
4005,-50,Closed
2357,-55,Closed
2707,-10,Closed
12245,-45,Unknown
330,-36,Closed
8375,-6,Closed
2061,-4,Closed
4994,-16,Bad debt
3653,-12,Unknown
4679,-14,Unknown
14481,-44,Unknown
751,-12,Bad debt
2910,-46,Bad debt
10656,-8,Closed
13509,-6,Bad debt
9934,-30,Closed
9830,-6,Bad debt
8361,-59,Closed
14398,-36,Bad debt
10250,-49,Active
887,-26,Bad debt
9867,-39,Unknown
7599,-9,Unknown
3678,-49,Closed
3776,-60,Bad debt
1438,-28,Active
11001,-43,Closed
6218,-16,Unknown
1848,-55,Closed
11499,-35,Active
3670,-58,Active
2204,-28,Bad debt
13435,-60,Closed
4624,-44,Unknown
7337,-57,Closed
8120,-21,Unknown
9673,-24,Closed
11064,-24,Closed
3824,-53,Unknown
11117,-60,Unknown
6764,-59,Active
2248,-33,Bad debt
8548,-31,Bad debt
12215,-8,Unknown
8669,-41,Active
9028,-7,Active
5623,-28,Unknown
3760,-13,Active
6148,-52,Active
6511,-8,Active
11375,-46,Active
296,-39,Unknown
13728,-22,Active
10404,-42,Active
12940,-1,Closed
5448,-20,Closed
826,-10,Unknown
13523,-60,Unknown
8678,-22,Active
3044,-9,Closed
10175,-54,Active
14210,-23,Active
11851,-44,Closed
5794,-23,Bad debt
7440,-30,Unknown
6004,-4,Active
5788,-25,Unknown
7532,-3,Active
3823,-39,Closed
10825,-5,Active
4811,-43,Unknown
8086,-40,Active
10228,-15,Active
10713,-15,Unknown
3732,-46,Unknown
6548,-22,Unknown
7877,-20,Closed
14162,-8,Closed
13801,-44,Unknown
885,-25,Closed
1783,-12,Closed
8990,-50,Closed
2251,-23,Closed
8053,-28,Bad debt
12611,-21,Unknown
8909,-21,Active
13287,-27,Closed
4736,-28,Closed
1152,-42,Bad debt
11130,-12,Active
1991,-3,Active
4325,-29,Active
12259,-36,Active
7258,-15,Unknown
7158,-60,Closed
11083,-7,Active
9493,-35,Unknown
4397,-51,Closed
9332,-57,Closed
10922,-1,Unknown
14421,-9,Closed
1641,-4,Bad debt
14787,-12,Unknown
2946,-4,Unknown
3201,-53,Active
12640,-53,Bad debt
2337,-13,Unknown
3007,-27,Unknown
1154,-49,Unknown
9427,-29,Active
10384,-44,Active
64,-24,Closed
882,-58,Bad debt
2022,-5,Unknown
7280,-53,Closed
13637,-41,Bad debt
44,-54,Unknown
4461,-50,Unknown
3897,-1,Unknown
10349,-42,Closed
12144,-38,Active
12439,-8,Closed
10193,-40,Active
3235,-18,Bad debt
3693,-58,Bad debt
6745,-42,Bad debt
9250,-54,Active
7400,-5,Closed
233,-49,Active
7104,-58,Active
13520,-11,Active
8327,-16,Closed
13880,-1,Bad debt
8377,-16,Active
10772,-12,Unknown
1708,-18,Unknown
5196,-11,Closed
4677,-51,Closed
11149,-29,Closed
4052,-53,Closed
970,-57,Active
6041,-44,Unknown
14146,-46,Closed
8435,-25,Closed
9432,-13,Unknown
13871,-56,Bad debt
7544,-9,Active
10876,-60,Closed
13292,-46,Bad debt
10448,-24,Bad debt
4056,-39,Unknown
7630,-28,Bad debt
12164,-15,Closed
11938,-9,Bad debt
12497,-43,Bad debt
268,-51,Bad debt
6513,-36,Active
4453,-17,Closed
14517,-39,Bad debt
11774,-10,Closed
7831,-53,Unknown
1219,-5,Active
2471,-13,Active
2418,-48,Bad debt
5947,-50,Unknown
3719,-22,Closed
3562,-60,Closed
12614,-13,Unknown
6159,-16,Unknown
14047,-46,Closed
3336,-20,Active
11462,-17,Closed
3714,-25,Unknown
10810,-8,Closed
14346,-23,Closed
3674,-28,Bad debt
6651,-48,Bad debt
809,-25,Closed
9644,-22,Active
14675,-6,Closed
7014,-33,Active
3840,-3,Bad debt
2666,-55,Closed
13039,-32,Unknown
12830,-12,Closed
5975,-2,Active
1975,-52,Bad debt
1343,-52,Active
13690,-38,Unknown
11656,-44,Closed
12141,-36,Unknown
1330,-51,Bad debt
2089,-24,Bad debt
13342,-19,Unknown
6965,-57,Unknown
9500,-53,Unknown
11542,-1,Closed
11188,-46,Unknown
8361,-50,Unknown
8557,-11,Bad debt
8865,-32,Closed
9988,-15,Active
10779,-14,Closed
4643,-52,Closed
8153,-47,Active
6922,-52,Bad debt
12850,-6,Bad debt
14782,-54,Closed
2889,-58,Active
4516,-42,Unknown
8061,-56,Active
2298,-14,Unknown
8275,-37,Closed
6054,-7,Active
1231,-50,Unknown
2770,-51,Unknown
4586,-45,Active
8855,-45,Closed
6686,-39,Closed
10767,-37,Closed
1653,-25,Bad debt
12766,-46,Bad debt
12347,-2,Closed
2735,-22,Unknown
6742,-10,Closed
4789,-54,Active
5431,-60,Bad debt
10920,-58,Active
11767,-55,Unknown
2264,-50,Unknown
11037,-6,Closed
6726,-3,Active
1275,-44,Unknown
2044,-32,Bad debt
2794,-30,Bad debt
1304,-5,Active
7963,-22,Bad debt
7110,-21,Bad debt
8091,-15,Closed
11183,-38,Bad debt
13050,-39,Active
7305,-11,Unknown
3304,-59,Bad debt
10831,-56,Unknown
9351,-20,Active
3836,-4,Bad debt
11857,-24,Bad debt
6017,-24,Bad debt
4432,-21,Active
7848,-16,Unknown
11881,-53,Unknown
8414,-26,Unknown
7623,-25,Closed
3222,-36,Unknown
2628,-53,Unknown
11297,-56,Unknown
2513,-50,Active
12564,-5,Closed
13859,-22,Unknown
5808,-58,Active
