SK_ID_BUREAU,SK_ID_CURR,DAYS_CREDIT,AMT_CREDIT_SUM,CREDIT_SUM_LIMIT,CREDIT_TYPE
3165,113526,-3898,30543.2,4840.6,Consumer credit
3166,100153,-3151,25962.29,13705.51,Car loan
3167,101182,-3162,4094.6,10118.22,Other
3168,110700,-3634,23522.13,214.74,Mortgage
3169,106762,-1123,30765.1,18498.52,Credit card
3170,104688,-1210,21436.84,11795.2,Other
3171,106717,-353,38207.99,12558.83,Credit card
3172,106730,-1153,6409.41,19528.66,Other
3173,101872,-3466,41999.11,17339.59,Consumer credit
3174,110944,-1176,28005.47,7386.77,Car loan
3175,109190,-1692,611.28,15109.81,Car loan
3176,113263,-3501,12652.15,19025.09,Consumer credit
3177,111517,-1515,5606.25,8460.11,Car loan
3178,102696,-1861,14051.58,6900.49,Mortgage
3179,104359,-2831,22536.67,1676.73,Credit card
3180,112694,-3527,46467.29,14734.09,Other
3181,103640,-538,45909.14,15322.02,Car loan
3182,110324,-352,38563.62,16561.13,Consumer credit
3183,109965,-2487,27110.2,2036.73,Consumer credit
3184,108006,-1446,47849.71,19965.87,Car loan
3185,111750,-3255,4160.04,5419.77,Mortgage
3186,106695,-1342,17723.49,15766.99,Mortgage
3187,113644,-3331,32914.57,15369.04,Other
3188,114587,-790,45848.04,2734.12,Other
3189,109312,-3926,46972.72,1533.0,Other
3190,105252,-2818,9681.04,17234.53,Other
3191,100848,-1816,15211.65,15785.2,Other
3192,101460,-2445,48645.05,575.84,Car loan
3193,108433,-1889,714.2,13956.32,Other
3194,103831,-3574,11959.34,16414.05,Other
3195,100050,-1695,17749.39,8168.15,Mortgage
3196,105495,-3328,44909.95,19838.67,Consumer credit
3197,113301,-1131,41276.51,6651.58,Other
3198,105237,-1522,13837.66,4377.7,Consumer credit
3199,106495,-2161,8319.52,4973.86,Car loan
3200,114954,-3838,11718.0,17331.2,Credit card
3201,109012,-2412,4101.9,925.04,Other
3202,106223,-1287,44714.63,14393.42,Credit card
3203,110058,-3209,36612.08,13209.43,Car loan
3204,101291,-2161,3625.22,17831.91,Consumer credit
3205,113904,-2286,15594.96,10765.52,Other
3206,104552,-3360,6061.73,2490.32,Mortgage
3207,106486,-3655,20144.36,17011.2,Consumer credit
3208,111701,-3979,19832.94,10572.45,Other
3209,104180,-112,11162.24,19548.46,Mortgage
3210,100413,-2479,7817.01,13808.22,Car loan
3211,111618,-927,35796.57,9732.97,Consumer credit
3212,106668,-756,42272.06,1475.22,Mortgage
3213,106697,-263,15615.24,392.39,Other
3214,114476,-3767,45548.34,9007.05,Credit card
3215,101935,-2195,16100.73,15926.24,Credit card
3216,109991,-3595,44014.21,851.2,Mortgage
3217,110001,-3809,48716.8,19098.07,Mortgage
3218,109982,-3201,33871.28,11203.45,Car loan
3219,108172,-3465,15575.65,8555.97,Mortgage
3220,114153,-2610,47722.09,6314.79,Car loan
3221,104657,-2045,44735.16,16219.95,Other
3222,105535,-1522,49615.5,18691.65,Mortgage
3223,109724,-2626,45436.61,2654.66,Car loan
3224,104804,-3423,23677.24,5701.69,Consumer credit
3225,108824,-3428,40215.27,9818.89,Consumer credit
3226,106831,-43,46022.57,6991.48,Other
3227,103215,-1187,49495.59,1706.38,Credit card
3228,103833,-1826,7226.34,965.15,Credit card
3229,109254,-3887,17520.25,7015.01,Mortgage
3230,108110,-2367,13280.33,19791.0,Car loan
3231,112547,-2463,34485.9,16477.22,Consumer credit
3232,114122,-2518,3830.45,9677.12,Consumer credit
3233,104160,-2962,26793.17,10522.51,Other
3234,111458,-2053,1295.18,615.95,Consumer credit
3235,100299,-3192,19785.91,9236.65,Other
3236,112176,-3302,26803.56,14358.41,Mortgage
3237,108792,-2073,2054.44,18913.04,Car loan
3238,109881,-3468,36781.32,13346.66,Credit card
3239,100980,-896,36832.14,4139.53,Other
3240,110321,-2477,8837.66,12700.85,Car loan
3241,109683,-3680,16536.58,972.22,Credit card
3242,110275,-3397,12407.48,4172.14,Other
3243,102038,-1717,39313.81,4052.48,Mortgage
3244,100876,-683,45600.08,7712.32,Credit card
3245,105118,-2593,36311.68,18113.77,Mortgage
3246,108454,-615,41580.08,561.76,Car loan
3247,109310,-118,6023.91,11472.3,Car loan
3248,100294,-720,7001.25,10305.99,Consumer credit
3249,101307,-950,36117.85,18956.34,Credit card
3250,106324,-1987,37438.4,15086.65,Mortgage
3251,101552,-2386,48596.57,19990.31,Car loan
3252,102100,-3740,37625.5,18617.32,Mortgage
3253,103299,-2606,8052.78,18131.08,Mortgage
3254,103102,-691,34652.24,16025.71,Mortgage
3255,114027,-3761,3008.02,2646.41,Other
3256,108338,-2228,28496.07,11088.37,Consumer credit
3257,107769,-1542,34266.56,16093.44,Consumer credit
3258,100137,-1297,3081.42,9376.32,Car loan
3259,112600,-1717,1794.16,18488.43,Credit card
3260,112282,-2016,47416.13,1086.14,Mortgage
3261,100277,-2426,3202.18,8961.91,Car loan
3262,108576,-1774,12312.6,2053.32,Consumer credit
3263,100248,-841,2384.6,13793.0,Mortgage
3264,104714,-3068,44347.0,11268.15,Consumer credit
3265,103055,-1214,45369.67,3345.12,Car loan
3266,103009,-288,32012.15,5113.45,Consumer credit
3267,109654,-1852,10131.55,1263.26,Credit card
3268,105176,-1332,36603.87,17604.5,Mortgage
3269,101737,-2439,43516.96,5445.95,Mortgage
3270,112339,-1673,38864.41,10142.74,Consumer credit
3271,113731,-2443,44188.22,4671.96,Car loan
3272,101326,-3330,12709.49,16555.82,Other
3273,103571,-3167,41337.98,13375.27,Mortgage
3274,111549,-1148,34680.39,14557.76,Other
3275,114407,-3036,31071.42,13368.46,Mortgage
3276,104983,-2300,22435.98,14955.29,Credit card
3277,113237,-524,1092.87,6305.65,Credit card
3278,105187,-3504,24226.36,13517.5,Consumer credit
3279,101787,-1805,6286.53,17761.25,Car loan
3280,112205,-2241,31572.81,9931.6,Credit card
3281,113931,-2092,32029.7,804.81,Car loan
3282,113405,-1142,37721.31,3068.2,Car loan
3283,100168,-3018,16701.1,4189.67,Mortgage
3284,113022,-3993,11915.82,7068.88,Mortgage
3285,103204,-862,5512.9,9258.68,Consumer credit
3286,113447,-1567,41562.4,298.73,Other
3287,100112,-1384,19759.91,715.06,Mortgage
3288,109232,-1302,36273.67,15644.05,Other
3289,108992,-2778,27953.99,4830.03,Consumer credit
3290,105091,-1211,7454.45,6741.85,Mortgage
3291,105527,-3139,14021.34,8729.86,Car loan
3292,110340,-1624,1874.05,12216.39,Other
3293,113182,-3993,14244.06,14038.02,Other
3294,105130,-2155,32216.8,769.73,Car loan
3295,110586,-645,15076.92,13064.06,Mortgage
3296,104175,-142,16443.47,1565.9,Other
3297,110235,-3405,36560.06,19590.78,Other
3298,110519,-3186,21892.26,18092.98,Mortgage
3299,107364,-549,27368.69,10088.16,Credit card
3300,112873,-2597,41583.0,4315.19,Car loan
3301,108942,-845,15757.58,10899.21,Car loan
3302,109207,-338,46581.49,6206.29,Consumer credit
3303,102805,-2654,5991.09,10005.39,Car loan
3304,106262,-3215,41556.13,1019.17,Consumer credit
3305,100047,-2666,42830.92,14268.05,Car loan
3306,103274,-2428,16112.79,8040.03,Other
3307,105845,-1489,34119.12,703.93,Consumer credit
3308,103234,-1438,23730.58,6355.64,Mortgage
3309,107585,-1982,9591.22,9.12,Other
3310,102807,-896,37148.76,10322.25,Mortgage
3311,110080,-1441,31329.59,5517.47,Mortgage
3312,100511,-2303,35775.81,1625.09,Consumer credit
3313,111060,-2066,32035.94,13922.52,Consumer credit
3314,108624,-2876,33763.22,879.75,Car loan
3315,108163,-369,7238.31,12638.06,Consumer credit
3316,109677,-2428,7475.3,4966.79,Other
3317,113366,-2361,2744.2,15836.81,Mortgage
3318,112545,-1089,14207.23,7112.24,Other
3319,101330,-1868,5346.98,4382.1,Car loan
3320,108280,-402,21822.95,1490.84,Mortgage
3321,107723,-3145,5028.59,10551.51,Other
3322,107439,-1636,2189.17,3900.83,Credit card
3323,106959,-1827,29764.57,2485.07,Consumer credit
3324,103460,-3546,29110.21,14667.47,Consumer credit
3325,106279,-2431,2049.66,10407.87,Credit card
3326,112731,-2959,6260.73,15929.2,Car loan
3327,112678,-98,30245.17,17266.7,Car loan
3328,104341,-3991,29664.63,5484.23,Credit card
3329,108971,-2828,40039.21,12511.64,Consumer credit
3330,105694,-1963,14057.53,17320.02,Mortgage
3331,107119,-3767,21865.98,928.76,Consumer credit
3332,109151,-2873,27153.98,11188.77,Car loan
3333,105124,-2974,21987.7,1630.97,Mortgage
3334,100296,-2080,23748.61,3392.46,Other
3335,110338,-1119,36606.23,5017.9,Mortgage
3336,110322,-914,38853.65,8795.34,Mortgage
3337,111693,-1920,13729.34,19766.85,Mortgage
3338,108007,-167,8159.96,9220.15,Mortgage
3339,104114,-391,31867.72,11725.25,Car loan
3340,114976,-2695,8931.37,14189.6,Credit card
3341,105189,-1363,28459.63,7890.55,Consumer credit
3342,110560,-3933,2742.25,1082.32,Mortgage
3343,110322,-28,32105.84,18142.44,Credit card
3344,112035,-493,44218.59,11792.06,Mortgage
3345,102126,-2055,32149.22,13331.78,Car loan
3346,103959,-975,12868.7,1169.77,Mortgage
3347,103029,-1759,33627.96,18117.9,Other
3348,105485,-2173,17484.49,2518.03,Other
3349,102876,-3134,28770.44,6887.9,Credit card
3350,113225,-2996,19622.16,8212.58,Car loan
3351,101317,-1949,32866.38,17474.57,Credit card
3352,106538,-1743,15153.46,6948.56,Other
3353,112909,-2720,15967.75,2519.43,Consumer credit
3354,103647,-2097,2138.7,14212.6,Consumer credit
3355,112493,-3870,658.31,15426.26,Mortgage
3356,112055,-1712,22165.84,19963.03,Car loan
3357,106394,-3236,4179.14,1243.57,Mortgage
3358,100987,-197,36403.15,329.87,Credit card
3359,103055,-1915,43589.83,10422.68,Car loan
3360,114872,-1823,2600.26,9463.77,Credit card
3361,106590,-1049,46454.59,9250.22,Credit card
3362,108234,-2478,39853.44,6490.51,Consumer credit
3363,110152,-2400,5766.15,11426.79,Car loan
3364,110959,-1402,38040.73,14570.33,Consumer credit
3365,109219,-910,21202.09,1278.18,Consumer credit
3366,100449,-3049,30724.03,13259.39,Credit card
3367,111186,-2372,30202.91,784.1,Other
3368,111395,-3867,4762.98,14958.08,Car loan
3369,106961,-1820,29082.28,14786.22,Mortgage
3370,111241,-3793,29202.48,9501.36,Mortgage
3371,112074,-1930,27171.59,2153.74,Mortgage
3372,111978,-1417,16608.75,10354.02,Mortgage
3373,109741,-3741,6234.42,6011.33,Other
3374,114971,-1309,46675.17,14309.08,Car loan
3375,100388,-802,35101.55,10410.35,Mortgage
3376,109485,-2768,1380.74,723.87,Consumer credit
3377,106476,-413,37914.94,13570.49,Credit card
3378,102212,-3929,10111.73,19356.86,Mortgage
3379,112738,-2826,34745.83,5816.62,Consumer credit
3380,107377,-1534,3918.02,18049.43,Car loan
3381,114919,-2983,3324.7,17886.45,Other
3382,112227,-3876,45037.12,2260.44,Mortgage
3383,114632,-816,34766.15,17891.16,Other
3384,105111,-1979,39752.61,10490.58,Credit card
3385,114682,-1530,12754.27,17147.58,Other
3386,113692,-2149,38797.9,9771.78,Mortgage
3387,112047,-783,35910.42,9972.25,Consumer credit
3388,112523,-1629,49976.19,3645.08,Mortgage
3389,114820,-980,9983.94,3213.97,Other
3390,102411,-2999,20506.54,4125.3,Credit card
3391,104968,-2069,1748.81,17519.35,Car loan
3392,109746,-638,16944.61,14951.94,Credit card
3393,108912,-2404,29088.52,18802.2,Car loan
3394,107123,-689,5124.33,10836.74,Consumer credit
3395,102313,-3443,34090.58,7820.99,Other
3396,101046,-597,37922.48,12550.01,Car loan
3397,100534,-2384,13164.46,2534.48,Consumer credit
3398,104946,-3423,27688.74,15078.21,Car loan
3399,103903,-146,10543.23,12373.38,Mortgage
3400,107260,-800,25715.47,13241.06,Mortgage
3401,110308,-3229,15477.69,18906.03,Other
3402,107901,-2643,15123.13,14541.95,Credit card
3403,102879,-3,27417.9,13489.64,Car loan
3404,110834,-2204,25877.66,1086.97,Consumer credit
3405,101093,-3121,41050.83,6143.6,Consumer credit
3406,113056,-2361,6867.04,19732.18,Other
3407,100413,-1094,13958.35,10425.64,Car loan
3408,104579,-563,19928.43,18408.85,Car loan
3409,106625,-521,43349.64,8631.42,Other
3410,112743,-35,43596.06,12024.79,Consumer credit
3411,110124,-1471,7843.29,4456.25,Credit card
3412,100524,-1486,40257.55,18152.96,Mortgage
3413,101337,-2593,9278.08,18218.06,Car loan
3414,101274,-620,6618.72,8148.64,Car loan
3415,107116,-3076,32534.92,9684.33,Mortgage
3416,102647,-1681,29245.29,4873.35,Consumer credit
3417,113605,-1817,43815.05,2090.05,Mortgage
3418,111628,-1762,21868.29,17759.15,Other
3419,102675,-3751,49963.87,579.58,Other
3420,103509,-2697,39320.7,7932.67,Consumer credit
3421,112978,-1582,17834.92,15439.04,Other
3422,103442,-1672,7423.12,11154.65,Consumer credit
3423,102937,-251,4862.41,5588.81,Car loan
3424,108484,-1502,3783.63,18495.05,Credit card
3425,110137,-736,18852.09,13822.26,Other
3426,111625,-218,9296.95,14839.59,Other
3427,106911,-88,14791.53,9359.85,Car loan
3428,101110,-2597,6405.15,13476.36,Mortgage
3429,105950,-72,39488.99,10702.76,Consumer credit
3430,109800,-1108,11211.38,9351.34,Consumer credit
3431,113135,-1509,4591.86,10494.59,Car loan
3432,114763,-2014,25652.87,10154.73,Credit card
3433,114616,-3509,13143.7,5859.4,Consumer credit
3434,109303,-3958,22328.57,15222.93,Car loan
3435,104364,-319,11751.7,11464.92,Other
3436,100324,-370,12489.15,2.39,Credit card
3437,108338,-2558,37129.91,10818.15,Mortgage
3438,105691,-2604,10245.59,18507.65,Credit card
3439,106047,-159,19393.98,12839.9,Consumer credit
3440,111373,-1839,6655.97,18797.6,Consumer credit
3441,114013,-258,42908.09,19322.81,Mortgage
3442,104963,-272,42465.4,18083.19,Mortgage
3443,104863,-1060,36433.72,18707.79,Mortgage
3444,110120,-545,746.92,11119.84,Consumer credit
3445,114307,-1165,32757.3,558.46,Car loan
3446,106497,-753,37863.56,13383.28,Consumer credit
3447,103881,-2834,20991.27,9327.81,Other
3448,106864,-2601,28913.57,12999.39,Mortgage
3449,113585,-2377,14806.77,7137.52,Other
3450,105779,-3483,35373.94,17684.47,Credit card
3451,100677,-1543,28364.12,11106.64,Credit card
3452,110090,-2024,13592.85,418.01,Mortgage
3453,107705,-1881,39717.75,8715.07,Credit card
3454,107467,-522,8431.0,7689.61,Credit card
3455,113646,-645,44918.19,9373.26,Mortgage
3456,102303,-310,26748.65,14132.61,Credit card
3457,103646,-3718,13095.45,18994.82,Consumer credit
3458,105649,-3460,28464.02,7882.93,Mortgage
3459,108860,-2920,45675.65,2154.49,Car loan
3460,107909,-1632,33045.43,15697.71,Car loan
3461,100629,-1141,33129.92,13680.24,Mortgage
3462,114327,-1479,41159.47,3394.84,Car loan
3463,101713,-3265,2552.44,16927.33,Mortgage
3464,103565,-3969,15337.21,825.13,Consumer credit
3465,113672,-566,47307.71,18545.81,Credit card
3466,100727,-3874,41165.05,12149.93,Mortgage
3467,109360,-3115,49974.88,11230.55,Other
3468,112903,-509,37662.29,9580.22,Credit card
3469,112895,-2015,27097.91,5247.1,Mortgage
3470,103791,-659,4047.85,11901.82,Mortgage
3471,101385,-211,46298.74,13242.76,Credit card
3472,102995,-1672,16020.31,260.69,Consumer credit
3473,100974,-3606,6886.02,887.59,Car loan
3474,109378,-976,45293.18,19583.86,Mortgage
3475,101279,-1364,14518.09,19613.32,Consumer credit
3476,106895,-938,42201.95,15475.02,Mortgage
3477,101123,-3858,32377.24,15159.09,Other
3478,106821,-1034,32563.78,5008.71,Credit card
3479,100148,-501,5389.31,13810.04,Consumer credit
3480,102539,-1773,42951.22,10814.39,Other
3481,103181,-3524,6441.66,1681.88,Car loan
3482,103954,-2281,42029.2,1784.62,Other
3483,112990,-1455,19866.66,6887.96,Other
3484,113768,-1858,47096.15,9738.41,Car loan
3485,108312,-2539,20170.57,5570.91,Mortgage
3486,107561,-631,19576.85,15820.17,Car loan
3487,106955,-2757,2074.02,885.41,Consumer credit
3488,108135,-2217,46176.15,9610.0,Consumer credit
3489,108619,-788,28727.25,6671.56,Mortgage
3490,101120,-1080,24103.85,7281.71,Car loan
3491,103281,-2919,35259.23,4823.55,Mortgage
3492,108829,-369,41682.84,8025.77,Consumer credit
3493,113193,-2587,39044.87,19659.43,Car loan
3494,111709,-3179,37055.24,9754.91,Car loan
3495,101829,-2843,10290.15,19240.58,Credit card
3496,112671,-1577,41246.78,259.73,Credit card
3497,112724,-409,26926.56,858.52,Credit card
3498,108412,-430,1359.38,17292.28,Car loan
3499,100322,-3400,29109.0,7831.3,Mortgage
3500,111314,-3456,26897.68,19872.1,Car loan
3501,107778,-700,25409.13,2266.95,Mortgage
3502,103442,-3559,6117.5,6042.22,Consumer credit
3503,113847,-1126,12502.24,7929.52,Credit card
3504,107684,-1373,45807.18,8944.68,Credit card
3505,109264,-2559,5751.69,12267.54,Consumer credit
3506,112022,-2399,28722.23,5614.97,Mortgage
3507,112069,-1326,17945.0,8572.63,Consumer credit
3508,112741,-798,35423.07,17545.51,Credit card
3509,112071,-3632,7411.58,16394.15,Credit card
3510,112578,-2774,16570.47,18159.16,Other
3511,100555,-2523,35657.4,14060.45,Car loan
3512,109365,-2156,27565.61,6418.08,Other
3513,114834,-3808,17504.62,11582.87,Consumer credit
3514,110999,-272,35280.58,4246.15,Consumer credit
3515,110429,-3170,28884.32,8307.75,Car loan
3516,105082,-524,47504.26,8697.16,Credit card
3517,104689,-744,41343.64,9660.39,Mortgage
3518,104602,-2978,35217.5,14757.07,Credit card
3519,100003,-2132,14908.0,4598.18,Credit card
3520,111381,-981,5500.2,2950.91,Mortgage
3521,103568,-9,7827.71,19444.26,Other
3522,107356,-3308,999.09,17496.11,Credit card
3523,105195,-1609,16173.78,15940.6,Mortgage
3524,114755,-2539,2534.79,9952.48,Other
3525,105977,-3402,17511.31,3327.26,Credit card
3526,108988,-3947,7437.56,100.21,Car loan
3527,105719,-230,43527.67,12091.23,Consumer credit
3528,106720,-527,31655.42,8245.39,Consumer credit
3529,108032,-737,15188.81,7962.53,Mortgage
3530,103508,-1899,18513.63,4062.3,Credit card
3531,107433,-3237,15507.56,5285.68,Mortgage
3532,109725,-3155,7028.02,17116.25,Car loan
3533,108539,-1870,3554.61,16665.12,Consumer credit
3534,100825,-430,8299.54,16482.79,Other
3535,106279,-3255,49622.51,10927.59,Car loan
3536,109007,-3559,16585.99,9188.77,Other
3537,105937,-3182,44690.21,7928.17,Other
3538,111041,-2838,14057.38,1975.36,Other
3539,111448,-514,19431.93,928.84,Mortgage
3540,113646,-2597,9690.29,9809.19,Other
3541,114058,-3109,5970.86,14487.51,Consumer credit
3542,109818,-1034,41157.79,6089.78,Car loan
3543,103581,-3649,14468.65,14943.87,Other
3544,103593,-1984,46136.49,18193.46,Other
3545,103094,-400,19750.94,2567.8,Car loan
3546,100886,-272,1542.52,8125.56,Other
3547,107510,-488,4175.67,19775.48,Consumer credit
3548,105400,-345,23402.4,12138.5,Other
3549,105339,-911,46856.28,2405.86,Mortgage
3550,111532,-1455,23832.11,1252.74,Other
3551,111591,-483,42523.88,9937.97,Mortgage
3552,114802,-2530,9118.2,11411.68,Mortgage
3553,109253,-348,20773.96,8037.89,Credit card
3554,109981,-1536,48301.77,16054.7,Car loan
3555,101371,-3765,30742.67,4440.59,Other
3556,101501,-2764,25317.31,567.18,Consumer credit
3557,110684,-891,30966.86,9131.67,Other
3558,106899,-2126,566.56,1488.48,Consumer credit
3559,100172,-1604,39315.5,19399.79,Mortgage
3560,114963,-1278,555.24,8589.67,Car loan
3561,113374,-2381,12366.31,1342.76,Mortgage
3562,113852,-306,41272.1,3348.29,Credit card
3563,110029,-1817,35117.25,19006.23,Other
3564,102371,-2482,2878.15,1421.09,Car loan
3565,114104,-2,16128.71,61.56,Consumer credit
3566,111036,-2766,30975.8,1184.0,Credit card
3567,109715,-3501,40461.3,8652.78,Other
3568,114809,-3294,790.59,12143.98,Consumer credit
3569,112240,-3665,6234.77,15395.91,Other
3570,102304,-423,37444.8,14544.91,Consumer credit
3571,113023,-2134,23207.51,1629.95,Mortgage
3572,100056,-2574,23565.38,5935.27,Credit card
3573,114604,-655,1103.98,5705.71,Other
3574,105551,-1477,20026.97,13848.66,Credit card
3575,114225,-1143,19246.08,7454.58,Car loan
3576,113221,-630,25434.89,2244.56,Car loan
3577,105438,-849,41490.93,12701.12,Other
3578,109712,-873,35016.49,13818.04,Mortgage
3579,108658,-2941,2084.77,19354.3,Mortgage
3580,111591,-2282,31754.36,3566.35,Mortgage
3581,100745,-570,43169.54,8929.88,Other
3582,113405,-1129,33293.16,19268.35,Mortgage
3583,105404,-1319,10859.96,4884.37,Credit card
3584,112138,-56,45243.48,13902.72,Credit card
3585,105390,-1827,12399.3,19320.37,Car loan
3586,106645,-987,30117.26,17815.22,Mortgage
3587,111579,-1556,49275.97,12463.62,Car loan
3588,107183,-1157,49099.02,2692.26,Mortgage
3589,101461,-2320,15585.57,7363.83,Car loan
3590,112513,-4,16291.74,7504.86,Consumer credit
3591,107484,-3,28308.82,2863.31,Car loan
3592,109585,-332,38873.61,18938.18,Consumer credit
3593,102638,-3016,48787.39,10955.24,Credit card
3594,106588,-191,47511.35,12499.4,Credit card
3595,112029,-26,31686.3,10286.05,Consumer credit
3596,110863,-2275,9623.76,4531.96,Other
3597,105229,-409,21261.77,8061.46,Credit card
3598,100207,-3176,5669.92,19904.12,Car loan
3599,109250,-2458,45457.96,8114.47,Car loan
3600,110813,-1217,47159.97,17914.64,Mortgage
3601,100094,-922,37879.84,5227.17,Car loan
3602,112680,-222,31786.26,3330.51,Consumer credit
3603,107796,-3547,34223.45,8155.62,Credit card
3604,105771,-2457,30350.63,18569.51,Other
