SK_ID_CURR,SK_ID_PREV,DAYS_INSTALLMENT,AMT_INSTALLMENT
109513,6203,-308,3679.9
103706,5970,84,4928.83
104428,2813,-18,3126.16
110207,4656,-234,1982.06
108204,10499,-250,1117.59
104511,12584,140,4198.68
105102,6720,-276,1401.2
111226,8961,291,975.97
111522,3191,310,2502.22
114021,6138,-267,3288.87
112196,2123,82,3985.1
113873,8130,292,4063.78
105946,13184,-216,510.46
101163,13478,-38,4196.64
113062,8681,162,2855.86
106473,5254,-112,4099.05
101154,14363,183,3114.36
105927,10867,-191,1229.82
101853,8644,-169,2874.96
106789,13080,42,3045.23
108237,10204,117,664.03
102463,1696,-29,2158.13
113523,14989,-251,4268.54
108774,6177,350,4746.57
100632,1454,73,3582.99
114816,6796,-266,528.18
102642,4251,-149,4711.16
106338,1336,302,1704.33
105444,14651,227,2770.64
101622,1816,145,1318.8
110726,1391,-39,2515.02
103994,13081,-178,1352.06
114354,3343,351,2564.96
112457,848,333,822.81
105924,896,-149,3142.49
100263,12367,-197,1131.74
113420,4160,-48,2263.32
103050,2677,-353,3446.15
111134,5361,154,3032.32
110930,9228,279,4633.67
104564,5967,-324,2028.0
107455,8380,226,2866.69
110212,3323,-239,3739.33
109971,1501,-361,3623.14
108654,5788,302,2178.43
100012,5998,-301,4662.23
108812,12884,-150,3543.63
108364,8068,-12,3957.05
114530,9730,79,3331.68
110794,943,-168,1345.11
113697,6803,-103,2206.54
114286,8538,-323,4043.59
110865,4434,311,1943.03
102771,2212,-320,2501.97
105409,6410,-189,4646.5
105519,12099,65,3404.33
101331,8668,347,1305.83
107452,4572,-206,1050.86
111694,14181,234,2988.08
104585,1598,70,3017.62
110324,6451,185,1628.75
102566,8823,113,1062.09
111007,10373,0,4774.02
108823,5563,254,2299.04
114524,4839,-318,2741.95
106167,4631,-227,1545.36
106369,7965,-24,2491.48
110502,716,-32,4085.75
109198,4315,-237,3836.81
103727,9987,-38,726.72
107646,317,-6,549.69
107885,8543,-198,2381.36
113914,7605,-161,1487.45
104214,917,-347,3436.34
102304,3797,243,3198.72
106163,9359,-190,4159.55
111567,1079,-215,2452.39
106794,3599,109,3053.22
102271,9106,350,2795.14
102219,8188,361,2163.14
103339,12021,-349,503.38
110429,10194,-299,4708.73
102319,2472,-166,2347.09
107838,10918,227,4606.31
110649,14739,-164,3836.4
109509,7519,194,907.95
101855,8719,-13,2431.7
105735,14951,75,2104.06
108588,6079,-200,671.53
112823,3905,218,1024.77
109729,13971,133,3736.84
105364,4928,357,1240.2
114471,11132,-228,4501.66
113823,5289,168,613.69
111645,3903,352,3576.96
114273,8648,180,556.75
108978,9021,-30,3049.52
102592,12877,-117,782.2
111853,8219,-197,3855.9
109386,3468,323,506.71
113513,14325,131,2082.63
114181,14155,-98,3211.96
114480,4258,290,1016.41
112116,2200,218,4452.72
104898,10271,32,4439.6
113606,901,274,4748.99
113386,9942,87,574.57
110195,9412,240,3645.25
107045,13672,-292,3502.03
103724,6916,-122,2394.15
107722,676,315,3628.66
105174,11914,-84,1306.18
105584,4544,68,3240.1
105911,8601,-240,1580.06
108459,2581,72,3571.44
112572,12641,90,3378.42
112517,9944,-94,620.43
108578,11406,-55,504.39
110659,8670,-108,2896.59
106096,243,-9,2015.81
101584,8054,-4,2942.7
104251,4119,259,3657.91
106583,8647,120,3677.78
112189,3412,-81,3779.53
104613,3654,28,3483.95
111274,14661,-244,3933.68
110960,6229,358,1704.2
109529,12268,157,3962.96
108332,1796,-244,2704.47
103196,2245,343,3786.03
107934,1662,137,574.63
111615,2862,108,1499.1
103748,3915,297,3103.09
109111,9520,2,2845.17
112364,6729,287,2581.67
110357,14188,-37,4972.48
107521,2314,-212,1268.05
114343,11112,-28,4435.33
112191,8348,-112,2688.22
107508,2707,61,4353.62
101989,8396,-104,2242.19
106057,10086,-114,3450.01
100910,14196,-108,3812.52
100423,7921,-266,2098.26
114956,10742,245,943.31
101300,5622,75,2314.35
103581,6954,-62,4195.15
108190,6051,57,1472.1
108264,1054,-88,1585.88
111850,13036,-8,1457.5
113471,11020,356,2425.88
110699,3166,330,3036.52
110725,11410,194,4425.71
114946,2433,168,4200.71
103121,4199,-85,2759.49
103890,14052,-270,2905.54
102862,5185,16,763.57
114343,6606,313,3683.53
112595,12792,-150,3061.76
114078,2374,278,2945.92
106179,10441,-146,879.29
112716,7290,-41,3744.77
108356,2053,-241,667.06
114905,2312,-331,2128.53
108053,12119,64,2715.77
100660,5422,-119,986.36
113149,3552,-157,1458.28
113053,13125,-97,2943.0
103798,6017,275,2362.96
101780,2935,234,850.76
106017,2415,180,4675.46
109841,9085,266,2977.35
106665,845,14,1350.24
101618,8471,-263,868.32
105759,14478,238,591.87
102252,2996,117,3159.18
103963,14769,119,4320.07
114628,4426,-214,3106.16
109283,191,-166,1792.67
112131,595,115,3854.98
100583,3103,342,1082.4
105637,14314,244,2193.2
104743,4281,-142,3609.17
101210,5382,288,2677.61
101209,6922,184,2178.38
109019,12324,-219,2962.29
105895,10698,299,4660.48
114463,11473,-223,2167.41
104570,7569,-97,2161.9
112557,4035,194,2558.67
105652,8165,125,2309.24
112477,4997,-7,3990.92
104890,574,222,3671.47
109027,12674,95,3098.51
103140,10582,-46,3008.24
111427,5311,327,2845.85
113747,14494,311,1280.31
105633,8259,-269,4892.19
106502,14876,47,1445.83
100452,1588,128,3414.17
107228,1659,188,2385.57
108807,2204,140,969.74
100865,283,115,701.2
112781,10580,276,1152.16
113947,14553,201,2983.48
111334,13754,222,3341.48
112974,12010,361,1363.97
101202,1961,-10,1302.74
104865,9102,-192,3820.43
113079,7182,-349,4013.86
105537,7293,164,2520.72
100537,10611,345,4932.66
111160,9698,-293,2164.3
103426,11946,208,1402.42
103149,13815,-248,2065.09
108144,4101,-318,2959.13
107437,14902,170,4167.72
104646,288,-106,1033.61
111968,2802,-349,1122.52
108748,1388,8,4458.87
104809,4984,70,4991.37
104139,7767,222,4997.32
105409,5561,-137,4024.4
107137,1372,284,2665.66
114904,4448,261,1915.74
109505,10791,286,3491.76
106407,8581,245,4979.01
111090,7272,-17,2686.72
113508,1628,236,2624.8
107960,1359,-55,4712.45
100459,5140,187,1004.03
114420,1229,104,3351.99
108462,8019,-321,1299.3
114270,7834,-210,926.21
110025,1465,-298,4966.37
102761,7437,113,3560.95
104602,11418,-84,1481.12
112856,10058,306,4385.54
104179,4164,-249,1506.4
109888,3,16,604.67
101237,6536,-128,3424.53
104810,14448,162,1605.53
110937,11180,308,1513.5
112470,8958,329,3503.62
114516,6907,-194,3366.81
105508,4365,-37,3213.62
101440,8375,21,4549.16
112349,8375,204,2439.57
100587,7409,237,3167.1
106295,14231,-316,2506.13
104464,4239,-354,714.53
111553,14429,-351,2949.96
114054,6458,261,1256.16
110543,4786,110,1199.47
102243,10093,188,3483.29
113524,10290,-331,729.09
109456,9382,-354,4308.19
114212,8651,320,1902.15
113699,13070,183,1339.64
110127,3360,-62,1225.29
107177,9791,268,1357.6
113930,12361,227,513.15
106082,7429,-66,4055.66
100886,11581,-24,519.49
111378,5088,-238,2063.44
108296,8019,78,4462.18
110452,14025,364,3941.39
111739,5663,-289,1645.24
100640,14430,1,938.85
101622,9830,-9,1591.35
101176,8618,-250,2610.64
102822,14825,292,1152.52
106415,1309,274,4939.03
112245,11716,-107,1438.47
111076,11642,66,4894.66
107813,4021,-6,4816.7
107189,8481,-223,1293.11
104726,13699,324,1197.62
110016,5067,44,2667.31
100053,8129,272,880.91
109905,10969,-14,844.7
105469,9586,-122,4085.38
105684,10345,32,2672.31
103921,4262,363,1715.36
103431,11306,111,2332.52
107972,12531,291,1569.8
108725,10984,79,2541.8
102795,13884,-176,2019.31
108198,11662,88,1870.33
110302,4725,-277,2780.04
103317,12776,-178,2918.19
104339,7137,180,4223.32
110126,12703,339,3441.86
104302,4286,52,2874.78
109705,7523,-339,1818.29
111336,3126,80,2330.75
112805,2145,1,3444.75
112130,13635,-143,4194.04
113633,1357,14,4458.47
108393,14209,316,2524.66
107264,7498,117,4013.9
109568,13856,-240,3575.32
108138,10578,91,4081.66
102191,5257,293,3044.61
105999,12959,202,1270.75
103158,2077,-135,4414.03
103122,4813,-332,4506.14
101737,9439,353,2541.25
113401,12536,4,1927.03
107400,3505,124,3445.36
110347,665,-101,2533.77
109629,12898,83,2985.26
113572,4952,-358,2611.86
112080,3007,-348,4646.47
106305,878,218,4087.81
113279,12677,135,1961.01
105134,10248,163,3568.81
101332,14727,142,2527.09
113120,9792,-215,540.48
104224,313,299,1982.93
105023,10979,-152,1269.83
104034,6257,-318,564.36
100342,7461,57,710.64
107477,5556,134,3014.75
103354,12018,209,2171.63
114156,6474,-25,2146.33
113268,14396,193,2955.56
107744,1844,-346,1790.93
112695,4697,364,1950.51
106406,8726,-273,1798.95
112413,4786,-111,819.98
109114,4640,-363,3759.58
100203,4755,175,2629.85
108075,6097,-177,4389.52
100117,15,-194,3654.03
113763,14226,-2,2783.24
104435,2639,-185,4526.46
104655,8020,158,2790.0
100898,10912,127,3467.61
108616,8907,125,3142.13
110742,4445,-314,2894.98
106505,3657,6,3105.44
110386,12952,255,3604.79
110142,3373,112,2426.14
108369,14822,286,2478.31
111481,10664,-200,1119.96
101203,14550,199,3511.64
102999,1094,324,2695.29
114032,9206,43,1660.93
108970,1500,-335,2213.26
103876,11593,206,1146.76
104783,13437,13,2267.79
110454,8943,-4,588.77
101859,5348,-236,3510.39
104305,12047,186,4757.73
105591,10205,-266,4632.73
104034,10897,293,2110.1
114235,9714,-80,4326.07
106037,410,-73,3100.56
113206,1620,6,3017.22
103332,9358,-31,760.39
108364,9890,348,1878.58
106943,7443,134,4816.09
112317,9839,238,4816.48
111767,13224,-88,2700.68
100673,10204,26,4090.47
102038,10490,250,943.94
100974,4673,214,4837.07
104709,11526,264,4092.76
111469,7625,113,3583.37
101182,1157,-185,2264.18
107063,12347,-158,3396.24
109174,14551,-315,4244.47
100568,13274,-45,3946.02
102158,14137,-11,4640.73
101556,10372,-83,4805.41
102561,14106,-282,1076.08
101043,8191,-334,557.09
101622,12551,297,4203.25
112534,7224,34,1461.86
104450,12174,-239,4564.59
111095,6151,34,3488.41
104753,10014,206,1497.54
114802,573,161,2809.78
112184,5268,255,3628.98
107533,9465,191,680.15
102929,11255,201,4549.82
107505,3121,175,3955.7
105802,6714,343,1247.63
102032,10388,3,770.62
102780,6374,3,678.31
112621,13859,-116,4330.88
105127,1667,-333,635.48
114133,1525,-37,504.7
112707,1560,49,4581.55
103562,4429,316,1918.59
109053,8903,-307,4849.74
112068,4447,-340,2490.38
110481,1188,261,4324.84
106686,3433,-89,1892.69
108737,2065,-360,2910.34
106643,13783,112,2797.61
110698,4155,179,2615.18
106684,13618,26,1711.78
107978,6799,239,4906.74
108881,808,-34,2933.71
103571,2648,-306,4145.18
112109,8834,-320,2271.75
108536,14126,-331,4061.28
110744,8982,-272,4631.66
105098,2790,200,1415.21
113477,5633,-277,2436.43
113983,12720,-249,3334.77
114564,9166,157,4899.8
112119,6377,-269,1468.67
109741,13873,64,3499.92
103874,6470,-8,3499.01
105581,2737,-34,2004.66
106456,12180,-190,3809.62
103086,9158,-13,4504.43
105855,7155,83,3451.44
110650,5622,-249,2928.33
109575,14481,-309,1728.57
114515,14419,-251,4094.53
100226,12521,-24,4534.1
114587,10938,266,4880.71
103671,9085,114,4092.14
105753,5246,154,2130.31
101046,3559,2,1943.33
109651,14999,159,999.42
102976,7587,308,3520.93
106215,6611,-147,2123.76
113428,12795,-346,4747.04
106239,12019,-322,661.81
101966,4431,-126,3659.23
112585,14950,-111,1387.49
108350,10309,282,771.19
102185,11348,7,1608.28
101078,10881,94,4780.19
113918,8760,-316,1869.08
109787,2894,146,1439.79
108496,9026,-328,3808.43
100921,6264,-226,589.24
108818,10341,31,1328.44
110737,8587,-72,2970.35
106849,4257,-271,4656.17
108809,7215,340,1895.01
103525,1855,34,855.08
108807,1225,259,2044.57
112685,14567,-57,3926.27
111592,9978,59,3069.76
114727,14686,-41,1139.21
108351,5733,-218,4966.18
105315,13490,-170,904.26
113691,8488,-344,4429.52
105094,8513,-329,1338.9
109001,1577,33,4093.21
107881,2748,313,1387.24
105396,9330,61,636.73
101537,8822,337,3281.09
113888,8890,243,2220.81
106806,10381,238,2971.23
103383,10020,-338,4808.08
100925,9827,-323,1102.4
110997,12896,-284,4249.28
103119,3694,215,4286.69
108610,4998,37,1998.69
107076,827,-211,2640.1
100051,2326,234,2071.6
105461,13680,-179,4710.52
113033,14769,212,1711.79
106945,3110,-335,4054.87
103133,2341,264,2686.07
105454,6628,-114,3301.84
101066,13046,225,3726.02
105325,6496,29,777.25
112129,260,-102,4961.21
102095,3786,152,4741.32
104595,5732,72,3490.27
109930,12363,-354,4576.84
103019,7314,189,946.32
104551,3983,-39,4501.63
100611,13687,-344,1639.43
106383,11744,142,826.89
108549,6816,-31,2032.32
108834,8379,363,1297.03
102781,3363,-101,3824.24
100084,14778,-284,2074.77
107907,7299,44,3248.41
100150,10963,273,1187.92
106477,7261,13,979.21
114790,1197,-74,1344.41
103080,1721,101,3734.42
107386,1990,-238,3223.35
113898,14786,43,883.73
103105,7346,349,3827.52
106950,5462,-343,2845.08
114045,12187,32,2399.6
108821,4645,-345,3310.56
107240,7280,200,882.34
114001,7266,6,2661.35
100362,648,256,2015.73
109750,9955,321,3982.98
113552,13734,235,2803.34
100223,2836,144,1596.24
104637,1166,-95,4622.75
112750,10560,-161,3392.03
109876,11731,-71,1200.69
105248,802,-268,4354.53
103640,1009,49,1937.59
100310,10743,-200,3548.1
101369,8876,23,1790.52
106688,9226,-249,2991.75
104368,12925,-330,2048.14
111864,4561,215,1116.91
104040,12083,216,1451.52
112145,14257,-20,2820.51
112917,7154,250,4990.41
108101,14176,-304,4944.48
105851,176,-132,4854.19
109811,273,-99,1087.2
103017,7717,68,4640.79
102044,9157,-315,2592.08
106172,6841,-178,1656.2
114706,11696,236,3768.44
112966,7275,74,4127.07
103064,11761,-194,3206.59
107326,9148,89,4482.65
109844,5922,-311,1224.96
112594,5142,130,1215.02
109122,3340,-69,3626.11
105589,7080,-228,3315.73
111111,9812,-169,3597.77
111529,6414,314,3997.46
108958,3990,-23,4674.65
113676,3234,-101,3927.41
104820,9533,98,1003.46
111907,2413,242,920.6
112269,9453,-180,4908.95
112019,7117,-19,4985.85
112111,2126,-328,4135.96
108194,12509,-130,3921.85
106831,6290,154,872.67
105685,8212,-60,590.06
106065,2317,-124,2781.5
101020,5849,-190,4252.37
103781,2902,-227,1486.91
113263,7796,247,3191.0
114493,3832,112,994.07
112107,2562,-339,4180.46
108213,7394,26,2698.72
104778,2919,-214,1518.95
113929,5554,82,4181.55
113679,9790,149,4680.43
101625,1471,-24,2842.62
109844,7059,-304,1061.15
100052,2518,-122,4324.99
104733,4212,291,3031.42
108259,11782,-1,801.44
105318,3096,53,3597.72
114835,14506,136,3748.03
113096,14033,42,1189.01
105322,7064,-38,2299.45
102811,14002,97,2192.0
104160,2897,69,4601.56
113686,3159,-281,4376.47
103874,9050,78,3127.3
113761,2666,314,4341.63
105932,14809,-46,895.87
108742,6931,-224,1141.07
112172,8954,-60,2335.21
107673,12248,88,2149.63
108789,11242,93,601.72
105427,10562,-163,3602.14
112391,10531,-168,977.79
110661,5951,-251,4370.67
111408,456,-38,4387.13
104282,4573,83,4208.63
111310,12489,-52,4616.9
104374,12143,72,1173.73
105506,7183,-279,3764.48
107091,2000,119,3311.09
110022,12559,-57,2862.73
108305,14172,-208,4536.5
101292,1909,218,4095.09
106239,10130,-263,4187.95
109253,13710,-298,2158.03
106358,6413,313,4342.58
102331,10869,116,3313.61
103755,7026,-316,1931.39
107513,6266,-150,4888.83
100474,12821,343,4159.74
104514,6007,-224,1418.23
110433,9233,-211,2507.14
113989,7171,70,2852.46
102322,2099,40,1502.57
110772,4139,360,1260.04
112973,9358,264,1439.48
106397,14769,172,2395.97
112572,3738,351,3608.41
114606,1378,328,4539.06
111048,5452,344,541.46
101477,5781,220,863.96
106574,5740,-230,4279.52
111254,9034,299,2327.12
113179,12828,-345,1174.07
100606,8067,-111,4565.95
104371,13914,126,3880.93
111292,6058,-358,3469.2
104620,3724,157,4775.12
113888,13834,209,4181.84
105936,4496,-210,3462.07
106254,13081,-110,3862.42
111631,9891,-168,4396.65
101565,12261,-242,4807.97
111479,11881,76,4587.98
107167,4057,25,3701.21
103532,7928,360,767.96
109753,7622,-282,2251.54
112270,11920,-59,1190.68
100174,6097,8,3059.12
110304,578,29,4618.01
110965,11767,0,771.13
113234,13247,305,2247.64
106470,11356,-149,4087.9
100724,11302,-219,4663.5
105554,12681,-11,2218.35
106875,5649,-296,1189.2
104137,13029,96,2828.71
113874,4192,-170,926.67
101487,9583,219,3689.28
102408,3651,59,3853.27
112246,6099,230,2876.32
104209,10510,-361,3732.65
102293,280,-151,2090.52
110009,5301,-218,2727.21
110993,6242,-46,2939.68
106889,10974,-130,4223.93
109138,11258,-65,2402.91
102492,11081,-275,923.68
107655,10737,358,3720.05
102131,4453,82,3432.63
108436,9432,82,3800.8
106219,12542,222,788.24
102996,2201,226,3176.99
102146,13765,194,2279.6
104413,8567,-236,894.46
114774,4067,195,4684.35
111329,2379,288,3323.19
101335,6435,186,4714.5
112803,14280,-31,3458.91
108604,4800,-309,2627.14
114678,483,284,4066.21
107315,88,80,3770.59
107416,10030,269,3222.52
102454,12271,204,4780.31
111467,7159,303,1519.93
102993,13888,-311,1073.85
114303,2880,69,3750.56
111102,7463,-56,1863.55
104157,5681,-365,4400.46
102660,9486,127,4790.8
102293,7024,-344,880.34
106303,7641,123,1969.02
109390,12059,208,2923.7
107011,10557,177,619.44
107291,9732,-202,1080.62
104360,12712,-11,720.68
108352,8846,250,1421.9
111200,14126,180,506.66
111685,14812,14,1151.94
104910,12140,-169,1170.69
104442,28,232,4196.96
101588,12656,-165,1373.5
112291,12529,196,3300.04
105735,1705,296,2392.67
104786,10910,-343,4686.2
114753,14873,303,4066.11
107805,14510,222,786.13
103669,5204,257,4164.93
111871,12306,196,3691.91
110164,4527,92,1621.32
100025,3598,125,2373.56
113888,5774,-332,1598.85
112137,10389,-17,890.18
104079,9651,351,1725.56
105001,11488,-173,724.98
102256,6238,279,3707.3
110698,5098,-146,1657.4
102397,14865,-212,1353.02
113127,10093,-217,4840.21
111484,7669,336,4022.59
106423,11807,-93,1055.9
112021,14048,-328,3491.69
103928,8830,-44,3417.87
103442,8393,239,4001.17
109446,8697,85,4504.18
102360,10292,-152,4446.57
106001,13722,348,4617.49
106079,1124,58,775.49
112537,4211,-102,1836.4
103887,9446,102,823.28
110010,7264,-185,855.05
105884,11015,341,556.29
101713,4197,-2,4668.98
110761,6233,-232,1389.02
100853,5215,295,4893.37
108561,6898,-26,3529.28
106811,1514,314,4098.18
110954,12951,290,4505.66
111428,12014,8,1389.75
100945,9232,-41,2676.83
104957,8783,-110,4342.41
110840,229,139,4011.22
113259,8184,31,4901.42
109971,10120,122,4160.62
102744,6579,314,3472.48
108866,10830,-68,1850.31
112069,14096,-206,1041.95
102315,6777,98,1366.92
105039,9353,268,3264.19
106635,2798,-161,3839.22
112394,3753,316,4035.51
102609,14724,48,4758.35
102898,14278,-119,2501.95
112503,8077,-70,3103.68
102892,7390,62,4443.47
106716,10462,-245,3750.35
101527,8593,264,1997.22
103141,2269,63,3730.11
114603,6946,-92,4443.67
107691,9876,248,3836.1
109155,6266,241,2626.52
110737,6906,-277,1245.43
105862,5995,-191,1606.66
110109,11141,-281,1003.42
106903,6108,-308,1079.15
106971,4267,-82,4499.38
102372,8185,51,4397.51
101068,3927,-153,1800.78
109096,578,-51,2862.87
114609,13505,33,554.86
104983,8045,-124,4743.68
100405,13277,-208,4355.62
111331,12636,-190,2850.57
114289,3343,255,1956.28
104585,11987,-144,1691.59
104364,7432,-222,3647.65
105519,14721,-91,1236.05
104218,10797,-335,790.22
105047,8356,-27,3385.93
101831,14048,-342,3127.67
105712,6807,-10,4435.94
103861,10316,36,2818.32
114811,6371,-138,2572.09
111196,7731,-237,2236.61
109565,9930,136,2438.3
103703,1224,197,3980.48
108051,3704,220,3166.81
110916,1441,97,2383.04
112615,1628,247,3799.04
105542,954,314,1051.73
104209,14632,-365,2944.0
112891,12323,151,3173.4
110083,14763,135,3537.08
113767,11020,89,4327.74
113638,11174,170,2829.42
102114,9127,-57,2099.56
113423,1894,146,4871.36
113333,13974,-305,4195.2
103418,12787,-174,4309.52
102204,11187,59,1444.07
104496,12370,-162,1118.41
109659,14624,59,4322.45
101706,3254,161,1237.79
105029,8480,-341,2301.9
105234,9439,353,3580.26
108749,8962,270,1191.0
103861,8408,-142,4765.78
107390,12435,-65,1988.84
105910,3932,-194,1923.25
112855,9329,-322,4530.13
105029,8709,-166,3984.1
112573,13547,210,3601.43
110127,14096,36,3455.72
108889,6287,334,2871.05
108723,1375,-298,2211.51
108438,10991,-355,4540.99
100104,10314,-303,1697.16
110377,4529,194,2045.32
114893,13054,273,631.9
106677,6699,86,3448.28
107637,10313,-30,2394.82
102376,7511,-80,1783.2
113423,7003,-198,835.17
109925,689,-254,1006.45
106622,12773,-268,4457.01
107654,14403,213,4247.5
103151,9149,192,3476.85
113134,12469,-7,4558.84
109971,6166,-151,2558.75
103589,3893,-327,1219.48
109875,11940,49,3413.21
106568,5967,-210,1507.55
106121,10916,-119,3622.97
106639,13720,-137,2301.16
114257,4469,-6,4345.17
112703,1466,106,4275.86
