SK_ID_PREV,NAME_PAYMENT_TYPE,CNT_PAYMENT,DAYS_LAST_DUE,DAYS_TERMINATION,SELLERPLACE_AREA,NAME_PORTFOLIO
9426,Cheque,18,-479,225,-44,Cash loans
1224,Card,33,85,-273,-58,Cash loans
6498,Cash,27,-475,-119,-43,Cash loans
13022,Card,29,480,-194,96,Cash loans
14595,Cash,23,-415,138,-66,Cards
4179,Card,32,106,136,-84,POS
11469,Card,11,121,-265,3,Cash loans
2405,Cheque,31,134,207,99,Cards
3729,Card,33,409,-129,81,Cash loans
7402,Cheque,8,-428,-143,88,Cash loans
9675,Cash,18,43,-192,-24,Cards
4590,Cheque,16,422,289,-100,POS
19,Cash,15,452,286,61,POS
14696,Cheque,24,-248,2,75,Cards
12325,Cheque,13,-492,281,44,Cards
11905,Card,8,-375,-207,39,POS
4887,Card,7,213,33,-97,Cards
10972,Cheque,20,-162,-158,-75,POS
13574,Card,2,301,-268,-63,POS
10718,Cash,8,-54,-18,-8,POS
7071,Cash,34,-172,-65,-31,Cards
7910,Card,33,-108,179,49,POS
12798,Cash,31,-173,0,-18,Cards
12508,Card,35,-149,211,32,POS
8730,Cheque,16,-252,258,9,POS
1741,Cheque,18,-357,1,-54,POS
1961,Cheque,31,10,199,33,POS
3384,Cheque,16,136,246,85,POS
9517,Cash,10,-161,210,82,POS
1044,Cheque,1,-58,-227,4,POS
7183,Cash,34,-265,-188,-93,POS
11501,Cash,31,-158,92,-16,POS
2585,Cash,32,-198,207,-78,Cards
12654,Cheque,32,-41,-297,21,POS
1792,Card,26,-141,56,75,Cash loans
3505,Cash,32,211,211,61,Cards
3688,Cheque,9,-494,-51,-63,Cards
7920,Card,8,378,182,8,Cards
10234,Cheque,18,202,-34,-42,Cash loans
6318,Cheque,25,-221,-112,74,POS
8369,Cash,30,243,-191,-81,Cash loans
4251,Cheque,14,-108,56,92,Cards
9271,Cheque,19,-395,277,-48,Cards
14098,Card,24,-378,-76,61,Cash loans
3530,Cash,31,8,-69,99,Cards
3169,Cash,6,-153,-97,32,Cards
11731,Cash,3,-301,-176,8,Cards
12670,Cheque,14,-8,167,59,Cards
9929,Card,14,-377,87,-83,Cards
10038,Cash,32,428,-212,33,POS
9167,Cheque,27,98,10,-58,Cash loans
12131,Card,12,-326,-3,-12,Cash loans
8826,Cash,26,408,14,66,Cash loans
13697,Cash,16,-299,197,30,Cash loans
6818,Card,30,91,-158,-42,Cash loans
4518,Cash,35,411,269,39,POS
6682,Cash,31,-370,-236,-53,Cards
14135,Card,8,374,25,-82,Cards
358,Cheque,13,226,-168,-68,Cash loans
3249,Cheque,32,-362,-125,-16,Cards
2692,Cash,26,251,265,-39,POS
3586,Cash,32,-169,-65,-79,Cards
9980,Cheque,1,386,92,94,Cash loans
599,Cheque,30,-234,-189,53,Cash loans
14077,Cash,11,405,-31,-16,Cash loans
4945,Cheque,31,-291,113,92,Cards
2822,Cash,22,389,169,-36,Cards
5663,Card,28,-408,264,-88,Cash loans
13444,Cash,21,-270,-168,41,Cards
5052,Card,24,485,99,30,POS
8409,Cash,32,262,-128,93,Cards
10106,Cheque,35,293,267,-31,Cards
7111,Cash,7,-430,-182,96,Cash loans
6284,Card,4,356,-229,44,Cash loans
5099,Card,3,-362,287,-55,Cards
5298,Card,6,178,-100,82,POS
12880,Card,27,-96,287,33,Cards
9527,Cash,19,150,298,3,POS
8467,Cash,21,-296,-103,83,POS
6406,Card,10,427,-10,-58,Cash loans
1552,Card,22,-434,56,-30,POS
6915,Card,18,-209,-13,-55,POS
5146,Cheque,1,51,-248,48,Cards
13323,Cash,32,-16,-142,23,Cards
822,Card,32,312,-274,3,POS
5175,Cheque,9,124,248,71,POS
8560,Card,20,366,199,56,Cash loans
5717,Card,20,-420,-196,-28,Cards
12676,Cash,25,233,52,-26,POS
14184,Cash,24,-337,225,-9,Cash loans
13891,Cash,5,-472,15,72,POS
2448,Cash,14,286,208,0,Cash loans
3348,Cheque,14,-302,129,81,Cards
13996,Cheque,26,440,48,-61,Cards
5341,Card,13,113,1,-41,POS
6671,Card,20,283,221,25,POS
11825,Cash,17,-112,-66,78,Cards
11145,Card,10,339,281,-27,POS
8267,Cash,10,-344,-182,70,POS
13307,Cash,15,350,123,95,Cash loans
4725,Cash,15,-43,49,-37,Cash loans
2895,Cash,8,368,-118,47,POS
11681,Cheque,5,-130,252,-73,Cards
12747,Card,11,-185,-272,94,Cash loans
10690,Cheque,17,-165,256,-40,Cards
2129,Card,26,-340,-193,-70,POS
11682,Cash,33,-114,3,38,POS
11800,Cash,35,145,142,-25,POS
12815,Card,26,372,-12,-2,Cash loans
2725,Cheque,17,-497,-21,5,POS
13846,Cash,11,-492,-270,74,Cash loans
14075,Card,27,97,212,-59,Cash loans
4902,Cash,25,-67,-266,-44,Cash loans
5929,Cheque,19,464,-111,42,POS
7235,Card,26,388,298,67,Cash loans
3154,Cheque,34,416,206,13,Cash loans
721,Card,29,-279,-160,51,Cards
8636,Card,15,118,-94,22,Cash loans
5646,Cheque,13,-235,158,-43,Cards
12986,Cash,17,11,226,82,Cards
4703,Card,18,-399,33,-12,Cash loans
5740,Cash,3,289,-93,-58,Cash loans
14066,Cash,33,-454,-27,-1,Cash loans
52,Card,35,-66,175,17,POS
7510,Cheque,10,-213,105,-78,POS
7075,Card,12,15,-96,-44,Cash loans
14374,Card,2,-428,29,-53,Cash loans
11963,Cash,15,54,-41,15,POS
13674,Cheque,17,-241,57,19,POS
3746,Cash,7,374,186,-83,Cash loans
4965,Cash,9,-491,-97,-7,Cards
9012,Card,4,469,30,36,Cash loans
12183,Cheque,5,87,26,54,Cards
4872,Cash,3,34,-217,58,Cash loans
1337,Cash,14,17,270,29,POS
12608,Cash,15,-188,-16,97,Cards
14121,Cash,21,74,91,-96,POS
7175,Cheque,35,261,-248,-71,POS
7551,Card,2,321,261,93,Cash loans
14704,Cheque,20,-257,-137,80,POS
3567,Cheque,30,484,74,40,Cash loans
2550,Cheque,7,-458,-217,-11,POS
8377,Cheque,32,-436,-93,-66,Cash loans
13133,Card,19,193,237,-4,Cash loans
3988,Cheque,1,35,150,98,Cash loans
8716,Cheque,27,-67,-205,-96,POS
4203,Cheque,20,498,-287,45,POS
4332,Card,6,256,185,-47,Cash loans
6673,Cheque,12,91,-103,19,POS
3497,Cash,29,-348,-161,34,Cash loans
5534,Cash,17,-28,-229,-80,POS
5524,Cheque,20,102,267,91,Cards
9585,Cheque,14,-361,154,78,Cards
3836,Cheque,24,380,-193,-26,Cash loans
5406,Cash,18,126,-86,-44,Cash loans
1484,Card,19,236,53,61,Cash loans
12390,Card,28,59,274,-31,Cards
11844,Cash,23,-316,142,-56,POS
1152,Card,32,-436,182,-11,POS
4897,Cheque,12,-4,-193,93,Cash loans
7031,Cash,34,173,-234,71,POS
10698,Cheque,30,110,1,29,Cards
12461,Cash,20,36,141,47,Cards
11527,Card,22,140,-4,5,POS
9578,Cash,10,-475,219,-97,Cash loans
14773,Cheque,8,28,158,73,POS
4233,Card,13,269,119,97,Cash loans
13153,Cheque,9,-352,268,15,POS
4108,Cheque,6,-450,51,-9,Cards
3523,Cheque,10,174,275,58,Cash loans
1757,Cheque,9,56,-257,-91,Cash loans
10533,Cheque,33,-278,112,-52,Cash loans
10653,Cash,10,-486,-230,75,Cards
5394,Cheque,13,214,-239,-51,POS
7063,Cheque,26,-129,216,70,Cards
5455,Cheque,29,406,-192,40,Cash loans
2792,Card,6,26,-258,-1,POS
5045,Cheque,19,421,79,-66,Cash loans
10471,Cheque,19,174,-12,-52,Cash loans
13719,Cheque,26,211,277,-72,Cards
6745,Card,32,457,-6,-46,POS
6707,Cheque,17,337,-196,44,Cash loans
9817,Card,4,-158,-59,-42,POS
5504,Cheque,34,-438,-297,58,POS
3696,Cheque,31,59,214,-39,Cash loans
1690,Cheque,2,241,298,51,Cards
4922,Card,25,-85,-34,60,POS
842,Cheque,33,-210,265,76,Cash loans
13628,Cash,20,-234,125,-75,Cash loans
13665,Cheque,8,281,275,4,POS
13933,Card,35,-377,-246,-25,Cards
9758,Card,22,-365,82,34,Cards
1115,Cheque,33,127,163,-43,Cards
14202,Cheque,23,-196,16,-94,Cards
70,Cheque,7,-207,94,-25,Cards
854,Cash,32,476,-69,14,Cash loans
4738,Card,14,33,14,-74,POS
14652,Cash,24,449,129,42,Cash loans
2535,Cash,11,-364,-175,61,Cash loans
6443,Cheque,16,60,61,96,Cash loans
3423,Card,6,-5,-111,-62,Cash loans
3543,Cash,5,-359,-15,23,POS
4029,Cheque,13,-123,-96,47,POS
5686,Cash,20,-128,-164,-30,Cards
12134,Cheque,10,-128,119,37,POS
3294,Card,20,124,108,38,Cash loans
6939,Card,2,116,-40,58,Cash loans
5419,Card,33,432,114,-60,Cash loans
3864,Cheque,10,-135,-164,-81,Cash loans
668,Cheque,3,-96,74,-92,POS
6559,Card,26,-472,108,93,POS
11959,Card,6,325,111,-62,Cash loans
4191,Cash,23,9,-265,-18,Cash loans
5322,Card,34,-442,-174,-59,Cash loans
5374,Cheque,32,-498,117,-54,Cash loans
5489,Cheque,29,-17,14,-98,POS
11970,Card,18,294,-190,45,Cards
7437,Cash,32,-97,-186,-54,Cash loans
12010,Card,23,-19,-202,-22,Cards
12067,Cheque,31,88,-57,18,Cash loans
190,Cash,22,456,-72,99,Cash loans
14640,Card,13,-406,294,14,Cash loans
10204,Cheque,12,-336,232,45,Cards
4626,Cash,24,-448,214,-12,Cards
6582,Card,27,-280,-169,-40,Cash loans
1319,Cheque,28,184,-231,-33,Cards
4844,Cheque,21,300,-286,53,POS
13654,Card,1,-387,-281,35,Cards
2852,Cash,14,-351,127,-38,POS
14148,Card,31,-116,-69,-87,Cash loans
14292,Card,29,223,27,11,Cash loans
2615,Card,7,191,149,-31,Cards
12241,Card,27,185,-291,48,Cards
2865,Cheque,20,269,-10,-60,Cards
11534,Cash,2,215,192,50,Cash loans
8777,Cash,11,-269,48,-44,POS
12612,Card,17,335,190,-46,Cards
5474,Card,9,-44,-25,29,POS
876,Cash,4,-321,-286,98,Cash loans
1635,Cheque,26,-361,150,-69,POS
3900,Card,18,150,151,-43,Cash loans
12732,Cheque,25,-434,188,-39,Cash loans
1723,Cash,20,22,260,29,POS
4056,Cheque,2,482,153,39,Cash loans
9058,Cheque,3,-117,-183,-50,Cards
11022,Cheque,27,-110,-284,-22,Cash loans
10778,Card,23,249,-90,-48,POS
10618,Cheque,24,-350,-190,22,Cards
7117,Cash,11,-261,-204,34,Cards
3692,Cheque,4,396,251,-67,Cash loans
1028,Cash,34,2,-247,40,Cards
4383,Card,23,60,-118,-56,Cards
13429,Cash,21,391,269,89,Cards
11758,Card,11,438,-244,-60,Cards
14298,Cash,18,-300,-54,-55,POS
3493,Card,26,128,230,-64,Cards
9444,Card,31,-390,-237,37,Cards
8367,Cheque,19,397,242,-14,POS
1531,Cheque,20,382,-231,31,POS
8136,Cheque,29,-451,1,-20,POS
8784,Cash,6,43,-84,8,Cash loans
3325,Cash,35,-78,-224,39,Cards
3518,Cheque,3,174,56,28,Cash loans
3776,Cash,19,-134,-75,-12,Cash loans
11052,Cheque,8,250,265,-61,Cash loans
8747,Cash,9,27,-87,-13,Cash loans
1721,Card,22,-174,2,44,Cash loans
12987,Cheque,21,274,25,63,POS
5189,Card,25,-289,183,-6,POS
9738,Cash,24,-484,-111,20,Cards
11917,Card,24,-303,164,-35,Cash loans
14550,Cheque,23,273,58,-46,Cash loans
10067,Cash,24,206,-228,-80,Cards
14365,Cheque,4,-371,59,-47,Cash loans
6293,Cash,10,398,-184,75,Cash loans
1868,Cash,7,330,79,43,POS
4258,Card,2,93,-94,53,Cash loans
8231,Cheque,21,133,199,97,POS
13473,Card,16,-434,132,-77,Cash loans
5925,Cheque,8,-109,64,66,Cards
430,Cash,32,-261,-105,-77,POS
10190,Cash,5,325,-155,-50,Cards
8211,Cheque,6,81,-126,-93,POS
3533,Cash,18,270,28,25,Cash loans
7269,Cash,19,134,-281,-21,Cards
7475,Cheque,1,-338,-37,2,Cards
9566,Card,35,-147,-137,21,Cash loans
4777,Card,20,-409,113,72,POS
7303,Card,30,-271,-22,-30,Cash loans
9782,Card,15,231,-46,60,Cash loans
3040,Cheque,3,-83,155,57,Cards
187,Cheque,25,-84,-133,-47,POS
6742,Cash,3,-499,-164,35,Cards
3632,Cheque,32,481,-158,91,POS
5313,Cheque,16,-433,212,82,Cash loans
1897,Cheque,32,-337,203,-99,POS
11708,Card,21,418,-35,54,Cash loans
8521,Cash,26,-147,230,-86,Cash loans
10785,Card,20,-35,221,89,Cards
6617,Cheque,13,70,-227,-64,POS
10016,Cash,18,-477,-221,-11,POS
550,Card,34,-240,-213,63,Cards
2540,Cheque,6,101,-166,-9,POS
5270,Cash,33,178,71,-25,Cash loans
10851,Cheque,16,-496,-180,44,Cash loans
8280,Cash,26,406,298,25,Cash loans
11887,Card,11,64,13,0,Cash loans
5392,Card,25,-293,58,70,Cards
11078,Cash,13,244,203,-8,Cards
14119,Cheque,8,471,11,-95,Cards
9125,Cheque,23,-120,-242,26,POS
7247,Card,3,-331,-181,-44,Cash loans
13182,Cash,24,-426,-8,88,Cash loans
14167,Card,24,369,-171,-72,Cards
12475,Cheque,18,-297,-113,41,Cash loans
14940,Cheque,29,-312,-124,-43,POS
11008,Cash,8,353,-168,-37,Cash loans
13384,Cash,22,487,-224,-52,Cash loans
6537,Cash,18,-380,-289,-60,Cash loans
9890,Cash,26,-310,-96,39,Cash loans
6982,Cheque,21,-188,162,-69,Cards
13441,Card,32,-335,167,-82,POS
10311,Cash,16,226,12,67,POS
20,Card,29,81,-224,-40,Cash loans
5330,Cheque,29,213,193,-58,Cards
5126,Cheque,16,215,297,-31,POS
958,Cash,8,2,68,-84,POS
4576,Card,1,274,5,-55,Cards
7244,Cheque,20,-421,-232,8,Cards
10325,Card,34,410,111,78,Cash loans
1799,Cheque,13,-383,69,23,POS
263,Cash,23,-254,-217,83,POS
11557,Card,27,-149,-267,28,Cash loans
2043,Cash,1,57,-155,-34,POS
1159,Cash,23,214,-156,-8,Cash loans
14000,Cash,1,194,-38,-14,Cards
14496,Card,27,13,173,-62,POS
13736,Cash,16,-137,134,94,Cash loans
7994,Cash,31,407,-24,76,Cash loans
6588,Card,6,-342,263,-45,Cards
4139,Card,29,247,244,-89,Cash loans
6545,Card,11,-363,-273,-45,POS
3299,Cheque,15,-441,-60,-8,Cards
13730,Card,24,195,73,39,POS
2165,Cheque,32,-178,-242,97,POS
1826,Cheque,16,63,-195,-21,Cash loans
9367,Cash,5,157,-262,-53,Cash loans
8720,Card,7,-299,-26,67,Cards
3790,Cash,30,-109,-44,-37,Cash loans
14971,Cash,29,79,-221,-37,Cards
12073,Cash,24,-197,91,-32,Cash loans
6597,Card,15,-318,264,3,POS
11980,Card,11,-407,45,-80,Cash loans
10423,Cash,22,21,71,31,Cash loans
11030,Cheque,17,-175,188,10,Cards
5191,Card,12,353,-175,-96,Cards
4134,Cash,25,-278,-22,-80,POS
5752,Cash,1,273,55,-7,Cash loans
14974,Cash,17,410,-86,45,POS
819,Card,32,-191,277,52,POS
7901,Cheque,31,33,-7,-43,Cards
106,Card,18,-124,-238,-79,Cash loans
1558,Cheque,10,245,199,-13,Cards
4027,Card,27,6,-205,-40,POS
3422,Cheque,24,-75,-125,56,POS
10457,Card,14,253,-201,-50,POS
11654,Card,19,-85,293,-97,Cards
14332,Cash,7,-133,-281,75,Cash loans
10884,Cheque,13,76,19,-45,Cash loans
3528,Cheque,3,24,98,-18,POS
723,Cash,2,469,93,53,Cash loans
6303,Cash,6,-344,194,5,Cash loans
6325,Card,1,-259,-17,-80,Cash loans
2477,Cash,18,-212,-207,13,POS
8407,Cash,24,371,-132,-20,POS
4926,Cash,34,300,98,-87,Cash loans
12511,Card,10,-437,102,86,Cash loans
778,Cheque,1,-195,130,-92,POS
8515,Card,21,350,-245,-49,Cash loans
6813,Card,14,-437,165,73,Cards
14742,Cash,4,356,-51,-26,Cash loans
9654,Cash,2,-482,-273,-88,Cash loans
2114,Card,32,-43,102,-75,Cash loans
5224,Cheque,29,-113,-146,-40,POS
592,Card,18,-261,-243,96,Cash loans
6836,Cheque,6,52,246,11,Cards
13718,Cheque,32,260,-43,86,POS
8889,Card,12,224,-194,11,Cash loans
8484,Card,30,277,-6,-76,Cash loans
6031,Cheque,21,468,-145,35,Cash loans
9691,Cash,29,113,-198,89,POS
6900,Cheque,20,-316,142,-53,POS
8374,Cash,16,173,-78,51,Cash loans
12553,Cash,30,-489,59,-27,Cash loans
5835,Card,23,401,-75,98,POS
8126,Cash,26,363,-247,-98,Cards
4854,Card,16,419,193,-43,Cash loans
902,Card,15,249,31,75,POS
14299,Card,23,-115,-12,-99,Cards
6665,Cheque,30,-70,-129,19,Cards
2436,Cheque,6,136,70,0,Cards
13618,Card,11,-476,285,5,Cash loans
199,Cash,12,-378,90,-89,Cash loans
8296,Card,7,-366,199,-61,POS
11434,Cheque,4,118,246,-57,POS
10555,Cheque,31,-131,21,-63,POS
10872,Cheque,30,-9,-226,62,POS
5894,Cheque,23,369,11,63,Cards
7881,Card,33,451,-159,55,Cash loans
5685,Card,13,-397,-217,-63,POS
12824,Cheque,18,-451,-255,74,Cash loans
1582,Cash,15,-16,-254,64,Cards
10826,Cheque,6,-494,149,-73,Cash loans
10692,Cash,8,478,-276,-21,Cash loans
6927,Card,21,-325,62,-73,Cards
160,Card,21,244,73,-55,POS
13116,Cash,25,347,156,-46,POS
10938,Cash,10,71,23,69,Cards
11688,Card,21,-487,-22,-30,Cards
3472,Cheque,21,-371,111,-88,POS
8770,Cheque,1,255,244,-63,Cards
2182,Card,16,406,233,-27,Cash loans
11812,Cash,31,45,-63,-70,POS
14907,Cheque,11,-397,284,-41,Cards
6886,Cheque,2,456,289,83,Cards
6386,Card,24,-398,-30,-88,Cash loans
6956,Cash,10,281,-88,-15,Cash loans
14498,Cash,16,124,67,-38,Cash loans
4060,Cash,5,419,238,75,Cards
12471,Cheque,16,146,188,34,POS
10442,Card,26,71,12,-40,Cards
10373,Card,5,494,-119,72,Cards
6785,Cash,2,302,-277,-34,Cash loans
8096,Cash,8,-320,62,34,Cash loans
12839,Cash,12,105,254,-52,Cards
14249,Cheque,21,86,-98,-31,Cards
1745,Cash,30,325,188,-37,Cash loans
9386,Card,20,-319,-89,-86,POS
12652,Cash,4,12,240,-12,Cards
9062,Cheque,2,-110,-39,85,Cards
1451,Cheque,18,-249,219,-62,POS
4629,Cheque,18,302,98,99,Cash loans
13055,Cheque,15,318,-221,45,Cards
2791,Cash,10,326,-238,-82,Cards
2160,Cheque,1,179,92,-99,POS
11208,Cheque,12,112,-296,-34,Cards
7350,Cash,11,-387,-8,-6,Cash loans
4384,Cash,21,84,84,-76,Cards
14104,Card,24,-89,-139,-93,Cards
12932,Cash,33,97,163,-4,Cards
13484,Cash,20,-367,-140,48,Cash loans
14548,Cash,9,-254,-135,98,POS
11830,Card,20,-499,135,41,Cash loans
71,Cash,26,-463,-263,71,Cards
8238,Cash,4,462,-18,9,Cards
9693,Cash,3,-308,-50,-9,POS
8323,Cash,25,213,247,76,POS
5188,Cheque,6,-170,182,-6,POS
9001,Card,21,488,-91,-80,POS
3840,Cheque,18,115,-37,-53,Cards
14131,Card,27,269,199,-22,Cards
3980,Cheque,25,74,-161,-23,Cash loans
6586,Cheque,27,-70,29,25,Cash loans
12923,Cash,30,-393,129,-3,Cards
4840,Cash,28,350,46,-60,Cash loans
8507,Cash,34,-405,270,40,POS
6419,Cheque,16,-195,-48,-26,Cards
422,Cheque,5,410,-205,56,Cash loans
625,Cheque,31,254,129,-57,POS
6957,Cash,4,-457,247,0,Cards
5332,Cheque,23,261,222,15,Cards
5123,Card,12,-119,214,28,Cash loans
7698,Card,1,-337,-264,38,Cards
3424,Cheque,18,-271,41,47,Cards
5510,Cheque,8,179,-158,-34,POS
878,Cheque,30,122,74,64,Cards
2877,Cash,3,-483,-282,-30,Cash loans
10392,Cash,6,-384,-169,11,POS
7274,Cheque,8,119,243,20,Cards
10803,Cheque,33,-445,-214,40,POS
8324,Cash,25,-333,291,-67,Cards
13231,Cheque,14,-259,-69,-60,Cards
5830,Card,21,-161,189,40,Cash loans
10452,Card,27,390,186,-1,Cards
3833,Cheque,27,141,-101,-48,Cards
7115,Cheque,27,379,97,-89,Cards
9797,Cash,18,287,-271,-99,Cash loans
2760,Cheque,23,74,-28,-68,Cash loans
13081,Card,26,136,202,25,Cash loans
7535,Cash,29,-263,254,90,Cards
3599,Cheque,11,-224,71,-6,Cards
4756,Card,15,-390,253,21,POS
12905,Cash,24,199,170,-18,Cash loans
12980,Cash,24,218,206,-99,POS
11784,Cash,32,-467,240,-66,Cash loans
6453,Cheque,19,-153,-162,5,POS
481,Cheque,5,445,132,70,Cash loans
4832,Cheque,2,-317,-51,58,Cash loans
7645,Cash,32,155,132,-83,POS
8100,Cash,28,-450,28,29,Cards
2055,Cheque,31,331,143,46,POS
10299,Cheque,31,-466,-140,37,Cash loans
11211,Card,19,320,-178,-24,POS
7993,Card,6,-334,286,89,Cards
5214,Cash,18,-124,170,48,POS
5416,Cash,16,454,-79,55,POS
10567,Cheque,35,338,-166,-13,Cash loans
9255,Cheque,35,-114,200,89,POS
11184,Cash,14,409,-42,-89,Cash loans
12116,Card,27,-178,-300,-54,Cash loans
11816,Cash,18,83,104,52,Cash loans
4668,Cash,15,-75,-186,-60,Cash loans
7412,Cash,34,134,-230,52,Cash loans
13798,Cheque,10,-284,297,41,Cash loans
6716,Card,20,-265,-170,-79,POS
9649,Cash,11,93,-271,-49,POS
13041,Cheque,16,-151,-265,-17,Cash loans
11737,Cheque,33,-404,44,-96,Cash loans
8693,Cash,29,496,244,85,POS
3167,Card,22,179,-164,-8,Cash loans
9166,Cash,11,188,-44,-81,POS
14341,Cheque,9,-238,136,49,Cards
1665,Card,9,426,62,-41,Cards
14599,Card,5,57,-91,-98,POS
1786,Card,34,-312,158,67,POS
4208,Cash,1,-269,-122,90,Cash loans
9743,Card,28,-329,24,18,Cash loans
11852,Cash,21,-277,112,-69,Cash loans
11300,Cheque,28,-160,-157,-68,POS
3064,Card,33,278,108,-61,Cards
1768,Card,11,-421,196,-81,Cash loans
597,Card,7,-478,-291,-92,POS
9240,Cash,27,110,75,48,Cash loans
14488,Cheque,14,283,-41,-55,POS
10188,Card,2,441,-99,78,POS
13104,Cheque,29,135,139,-15,POS
10445,Cheque,15,-226,-4,1,Cash loans
10527,Cash,23,-243,289,-2,Cards
2563,Cheque,15,-494,-9,51,Cards
7568,Cash,2,-255,-199,-79,Cash loans
12223,Cheque,9,386,68,-13,POS
4616,Card,15,-109,-157,-73,POS
12502,Card,19,26,178,-67,Cash loans
6932,Cheque,2,-157,-262,56,POS
8601,Card,9,470,-111,18,POS
5590,Cheque,34,451,99,-37,POS
2135,Card,29,350,120,-49,Cash loans
10197,Cheque,21,-296,244,-100,Cash loans
2296,Cheque,30,490,192,-38,Cash loans
10109,Cash,25,-264,221,24,Cash loans
9216,Cash,23,297,-253,80,Cash loans
11803,Cash,34,-410,114,-29,Cards
13089,Cash,20,-423,200,-10,Cash loans
1825,Card,3,5,-256,50,Cash loans
13986,Card,28,179,187,82,Cards
1332,Cash,17,268,-112,-50,Cards
13478,Cheque,30,141,-232,-85,Cash loans
4220,Cheque,10,-494,75,-80,POS
450,Cheque,22,-491,226,60,Cash loans
14330,Cheque,35,-404,97,46,Cards
475,Cheque,27,365,-147,78,Cash loans
3987,Card,2,6,134,34,Cash loans
1618,Cheque,31,239,-89,-57,Cards
12569,Cheque,30,194,297,67,Cards
12643,Cash,19,83,-96,-59,Cards
13980,Cheque,16,68,195,-87,POS
13938,Cash,13,49,-31,68,Cash loans
5935,Card,22,75,-103,72,POS
14782,Cash,25,-61,116,-34,Cards
7912,Card,23,0,206,40,Cash loans
8154,Card,18,255,-254,-15,Cash loans
5963,Cash,4,-194,273,91,Cards
14193,Cash,1,-327,-232,-68,Cards
2581,Cheque,35,337,46,-21,Cash loans
5030,Card,33,413,-215,44,Cards
7657,Cheque,24,266,-265,95,Cards
4918,Card,6,-30,-2,-17,Cards
3681,Cash,24,-140,-71,-35,Cash loans
372,Card,8,173,-82,45,Cash loans
14237,Card,25,-144,-18,-81,Cash loans
6583,Cash,9,-85,-56,-54,Cards
1709,Card,22,-175,-68,93,POS
11765,Cash,8,-174,177,45,Cash loans
13552,Card,33,-209,-230,-11,Cash loans
12507,Cheque,7,-452,-194,61,POS
10840,Cash,29,304,249,73,POS
7241,Card,32,-332,212,-14,Cards
6404,Cash,26,-305,-154,-88,POS
12897,Card,31,242,-139,77,POS
2205,Card,9,-305,-220,16,Cash loans
5608,Card,7,273,15,90,Cards
6986,Cash,7,-100,-15,79,Cash loans
6709,Cheque,19,107,-62,-96,Cards
10554,Card,7,102,258,-71,Cards
10078,Cheque,29,-208,42,-67,POS
7224,Cheque,21,485,-110,-76,Cash loans
11578,Card,19,-488,-94,73,Cash loans
5112,Cheque,35,91,145,-27,POS
2984,Cheque,5,-237,-280,96,Cash loans
10308,Cash,17,-262,-181,35,Cards
9301,Cash,25,-441,64,-93,Cash loans
13360,Card,23,375,70,-66,Cards
4558,Cash,18,387,-124,-16,Cards
1607,Card,26,495,49,-21,Cards
10662,Card,10,300,-132,10,Cards
7081,Cheque,34,497,18,7,Cash loans
10834,Cash,27,447,-275,-22,Cards
9361,Card,4,472,-138,67,Cash loans
8287,Card,31,474,203,73,POS
4514,Cash,9,-384,91,43,POS
14122,Card,9,373,-216,10,Cash loans
905,Card,30,229,82,-83,Cash loans
6621,Cheque,35,-25,67,-10,Cash loans
9298,Cheque,11,-287,-22,97,POS
9744,Card,22,-209,-218,-74,Cash loans
4311,Cash,15,218,-221,94,Cash loans
4408,Cash,21,216,257,-47,POS
2473,Cheque,7,41,-132,-39,POS
5053,Cheque,25,404,-194,-32,Cards
2174,Cash,5,113,235,-79,Cash loans
2814,Cash,31,-104,94,-42,POS
857,Cheque,16,200,-68,79,Cash loans
4216,Cheque,26,-453,176,-75,Cards
5634,Cash,22,-1,-153,33,Cards
1370,Cheque,23,98,57,62,POS
11108,Cheque,3,-202,-182,-72,POS
1752,Card,35,52,258,66,Cards
13183,Card,3,70,-138,4,POS
815,Card,3,-94,66,-86,Cards
12624,Cheque,21,230,25,39,Cash loans
4261,Cheque,5,409,-247,69,Cards
13890,Cash,12,-487,-101,-49,Cards
10029,Card,17,-342,-54,37,Cash loans
7098,Card,23,-138,39,92,POS
2407,Cash,29,385,-220,-61,POS
10077,Cash,20,54,-71,13,Cash loans
14362,Cheque,23,479,48,57,Cash loans
9820,Cheque,26,267,209,-75,Cards
4602,Card,12,-481,75,-76,Cash loans
9902,Cash,10,240,-121,-23,POS
5735,Cheque,24,279,191,-48,POS
23,Cheque,2,287,-231,-42,Cash loans
366,Cash,3,112,217,-50,Cash loans
9036,Card,28,66,-284,-41,Cash loans
13532,Cheque,7,376,-295,-55,POS
10178,Card,34,-39,-37,55,Cash loans
8922,Card,3,184,-221,-56,POS
10796,Cash,20,313,101,69,Cards
11195,Cash,10,-42,-83,55,Cards
5059,Cheque,17,-62,251,87,Cards
258,Cheque,16,472,-251,51,Cash loans
14705,Card,13,88,-232,-47,Cash loans
10506,Cash,34,51,157,56,Cards
10986,Cash,4,272,115,61,Cards
2157,Card,11,-473,-226,-100,Cards
14512,Card,6,259,150,90,Cards
8969,Cash,2,207,249,75,POS
3906,Card,13,50,-248,8,Cash loans
5209,Cash,8,354,-39,-65,POS
611,Card,22,62,-272,-49,Cash loans
7502,Card,34,-382,242,-37,POS
1645,Cash,10,-412,111,52,Cards
7479,Card,15,58,-148,37,Cash loans
12334,Cheque,1,166,-189,59,Cards
