SK_ID_CURR,SK_ID_PREV,CNT_INSTALMENT,MONTHS_BALANCE
108950,5004,19,-78
114639,5379,19,-90
112367,8407,3,-34
102299,8601,17,-70
104221,2704,17,-28
102976,11008,17,-12
103499,7457,11,-77
109889,6872,17,-27
102786,12235,12,-24
110300,11394,12,-36
102525,10554,13,-69
113583,4696,14,-49
101309,809,5,-10
103241,10003,5,-62
114907,9947,2,-98
104226,4584,15,-35
111698,3138,16,-77
100643,9440,7,-10
114841,772,8,-9
100424,13398,7,-11
100745,13103,2,-8
107725,12168,19,-25
108685,1906,17,-25
107436,4588,3,-8
108063,6237,11,-73
104548,2506,19,-73
102662,13646,9,-63
106294,5126,15,-64
104132,2201,10,-55
102001,9854,8,-10
104210,5915,12,-39
101104,6508,15,-74
105059,3593,19,-5
110884,12049,1,-60
104161,8793,9,-48
113214,12054,7,-45
100604,4979,7,-74
110788,14640,3,-15
107877,4306,7,-87
110811,7317,3,-60
104742,12459,14,-34
114840,4196,5,-28
113725,4961,12,-21
104837,5316,8,-26
111631,3596,11,-100
111762,9497,15,-4
102040,9203,16,-80
101547,11865,19,-92
101171,10325,4,-99
103989,8696,12,-83
112919,1795,1,-56
111064,13743,11,-96
112479,10157,7,-45
103079,5186,12,-83
100634,1579,13,-5
106281,7320,15,-3
105604,4245,16,-47
114441,889,5,-95
101492,315,11,-9
110490,745,16,-45
102613,14006,9,-91
106092,12303,3,-69
108716,4031,10,-11
104596,8173,5,-96
108783,3466,10,-54
102101,2186,15,-89
106980,4979,12,-31
111733,7306,16,-38
113156,7373,15,-25
113193,10054,7,-2
108851,3442,15,-70
113704,12747,11,-63
103429,11913,19,-12
104273,12266,13,-31
110764,13966,14,-80
108457,10885,12,-48
110994,1231,6,-82
114745,3170,9,-56
101448,12382,16,-86
112256,13592,7,-97
104300,12750,19,-43
111765,5007,8,-3
100791,3461,8,-12
112135,3033,11,-33
107930,12088,15,-92
105459,5254,3,-37
108481,484,4,-5
103443,9928,8,-30
110378,858,18,-25
107009,12947,2,-66
114758,4078,7,-92
114023,10470,2,-35
104502,6339,5,-32
103876,5589,3,-33
106627,6333,6,-8
103923,14057,10,-36
109421,8810,15,-40
111181,11181,8,-31
105788,5765,7,-4
104721,3680,2,-10
111336,731,14,-70
114289,8396,10,-58
106577,9791,13,-78
101427,4698,1,-20
100609,6912,17,-35
113464,11279,16,-68
104414,2215,2,-43
106114,13122,4,-35
104349,7872,19,-40
106610,13957,4,-25
110286,2681,6,-83
108073,12914,17,-93
107269,8148,11,-66
108049,10475,9,-81
106044,9614,13,-100
100393,5882,1,-90
103917,14300,2,-58
113297,3445,17,-63
101470,1830,8,-52
111055,13797,9,-65
112755,10512,11,-17
108498,14004,2,-15
111852,146,18,-32
105551,7244,19,-78
102864,9775,6,-77
101460,9840,4,-87
111264,14027,2,-27
102583,3169,18,-65
111276,13171,19,-89
108940,591,12,-21
111804,3240,15,-59
101657,3824,5,-30
113144,12717,18,-16
109037,7745,13,-50
114646,12556,1,-15
106659,12693,17,-26
109085,6975,14,-19
103083,14291,8,-42
100091,2395,7,-29
103754,5247,6,-11
101859,11228,5,-35
104632,4058,8,-85
109395,4829,2,-25
111558,6882,2,-50
113425,13594,12,-97
109144,6855,11,-27
108342,4743,1,-35
105608,20,12,-96
105924,2910,18,-54
101695,8043,15,-79
103083,4805,16,-53
100775,10907,19,-69
102728,14577,9,-78
101009,5649,6,-65
111569,2580,3,-95
113535,10681,15,-84
109393,9129,1,-50
113170,8856,18,-89
108535,14983,5,-30
107435,11641,14,-74
108024,8651,3,-13
107145,14928,13,-66
105432,3935,2,-38
100272,8488,16,-40
111596,12648,17,-100
102907,8531,13,-99
109942,8688,3,-49
110324,14144,15,-72
112216,1397,5,-71
110724,1310,6,-25
106085,4037,1,-25
111152,6541,11,-50
104341,12838,6,-40
110836,6916,6,-73
112131,9006,18,-13
107817,13126,15,-23
103974,14581,6,-47
108955,10105,11,-33
109567,6017,15,-95
111366,1317,2,-5
112959,12149,16,-73
114365,9427,2,-12
104719,7050,3,-22
113206,8088,17,-42
114680,3266,11,-38
102759,11044,19,-99
109728,5645,4,-30
107658,14486,16,-63
102688,3629,19,-76
114955,6250,9,-4
110113,12360,17,-4
105274,5684,12,-61
109296,7226,3,-22
100789,8230,10,-80
103449,3353,5,-90
111289,2149,16,-62
114927,4787,2,-75
106055,6762,5,-2
105075,13477,18,-97
110416,12410,15,-97
108586,7050,7,-69
101280,14433,12,-27
107881,11801,3,-86
107249,11643,16,-78
101195,5764,18,-16
113671,6635,7,-91
103798,5463,10,-32
109661,4066,4,-26
114908,8825,2,-91
110793,1659,5,-37
108033,4700,6,-37
103859,2088,17,-77
101127,3278,8,-50
100707,8058,9,-21
107322,13715,10,-42
113338,9875,14,-86
100809,506,2,-42
105500,9168,4,-29
103413,11082,3,-55
106893,10374,5,-48
100123,13622,7,-30
113818,807,7,-18
112567,1864,2,-81
108326,3856,3,-58
113887,14824,18,-99
100932,2999,11,-100
105084,8481,13,-56
104600,11588,12,-60
101461,8323,19,-33
114646,348,1,-23
100619,5995,15,-83
104488,2693,18,-21
100217,4722,15,-85
109789,2821,7,-9
105817,13945,10,-9
109045,273,8,-18
110991,2652,3,-23
109362,4378,17,-42
102811,3773,15,-84
104828,2306,10,-31
113274,4496,18,-77
101973,7852,16,-45
101865,6312,6,-18
104176,6525,9,-75
107927,14210,16,-37
109821,2015,17,-37
113864,14796,8,-4
112192,12378,8,-64
112713,9140,16,-70
108241,2221,15,-37
104614,14238,8,-49
113528,10957,18,-74
113571,6201,10,-94
111731,12787,16,-13
102298,5125,9,-77
108432,14197,15,-44
112067,12223,2,-91
114016,12173,10,-36
100238,6516,16,-39
114687,13342,11,-67
106573,11541,17,-73
111197,10841,12,-72
114523,2411,1,-97
112786,1301,7,-44
107221,8439,18,-81
109273,6339,7,-19
104393,1109,12,-30
111439,9730,13,-21
113129,7978,12,-80
102787,4002,3,-61
106478,3169,5,-75
100893,14740,8,-47
102177,2921,7,-25
105015,10803,13,-26
114203,3913,3,-93
102962,2024,17,-77
112990,8304,19,-28
102837,1361,16,-51
103483,8642,12,-31
112497,13985,13,-79
100165,3513,7,-87
111494,8368,13,-72
103210,3437,15,-62
104502,12393,5,-19
104729,11658,16,-80
114340,847,4,-63
106743,2104,15,-18
102649,12766,13,-74
110476,8324,7,-13
101603,10698,6,-14
109502,7360,16,-67
105768,278,16,-14
110156,11251,16,-11
107104,11513,16,-20
109098,9741,5,-100
102768,9563,9,-78
113259,10527,5,-94
100533,13976,18,-20
100228,13231,15,-21
103177,4190,3,-12
111461,13755,17,-74
107828,12553,6,-22
109032,5114,3,-46
106790,12209,17,-2
108524,5582,8,-40
102069,7309,14,-18
100623,11480,10,-70
104631,4471,18,-4
105820,10929,5,-100
111459,1916,16,-54
109322,8631,6,-16
107214,4208,12,-15
106366,1750,5,-25
100916,9950,10,-86
102285,1426,17,-84
104162,14501,17,-46
113048,14811,1,-83
101766,2308,2,-59
111309,916,14,-32
111410,4249,14,-44
107343,11170,8,-46
103481,6185,11,-20
102930,2322,19,-61
108700,14849,1,-33
101029,9103,1,-73
103863,5957,19,-14
108561,10104,13,-56
111217,13510,18,-28
107294,5844,4,-88
109284,10497,7,-62
111541,9343,5,-97
114934,7045,7,-32
105362,13363,1,-6
100165,8163,2,-98
106614,9446,12,-92
105518,8326,11,-80
100492,12271,10,-24
110495,7994,10,-49
102845,8581,12,-77
107552,9589,4,-85
110847,9268,4,-25
110552,14974,11,-7
104994,8571,3,-33
107193,12649,17,-68
109921,7361,17,-70
113397,9629,10,-11
107605,13643,10,-74
100104,9819,1,-38
114326,5335,3,-67
100726,8989,1,-70
101764,14988,16,-28
102477,1689,13,-95
107556,3005,17,-71
109423,1508,19,-96
111235,7604,4,-63
102819,512,2,-54
110158,11100,1,-29
113475,1473,13,-29
106243,7398,10,-88
111731,5522,17,-22
107998,9670,2,-14
112281,12850,19,-57
103574,1405,10,-43
106173,986,1,-30
109861,9280,13,-40
101887,1037,5,-56
110040,13672,14,-40
100527,14916,18,-93
110048,2301,10,-14
109952,12395,17,-17
114763,3435,6,-52
106038,14967,2,-7
108796,10568,3,-95
108990,13699,8,-72
101164,689,10,-48
113289,9998,5,-53
104391,11218,17,-76
106573,1362,11,-81
107610,3018,14,-83
105176,144,4,-81
114727,8256,7,-82
101081,10473,6,-24
114084,14545,17,-97
113116,768,13,-6
104043,379,9,-11
106529,8105,15,-72
112973,14025,8,-49
109496,12747,2,-75
104688,14819,17,-56
108189,6291,6,-86
101068,13692,4,-50
109757,5736,1,-76
102249,9563,7,-57
109546,4998,11,-33
102482,11900,9,-74
101275,3737,18,-33
109287,454,9,-40
103498,2920,1,-70
114825,8543,16,-85
108991,1610,18,-5
104985,12019,17,-10
110920,3726,19,-71
107358,5775,1,-60
110557,6036,6,-3
111278,9781,18,-68
113707,9571,15,-50
104766,1362,13,-95
103536,4753,10,-38
113646,13485,4,-33
111174,9981,6,-60
109131,13000,18,-24
102364,14405,3,-16
107866,631,2,-77
106186,13794,5,-75
112932,3672,11,-13
106059,3443,16,-55
105743,11212,8,-92
106117,1087,11,-99
107105,5432,11,-24
103678,12114,5,-67
109694,4955,9,-42
104130,2977,19,-56
107289,8347,14,-82
102311,14872,17,-33
108355,14211,14,-56
101519,2757,9,-41
106028,7647,16,-5
111306,3056,16,-28
113720,12493,5,-88
103696,1570,11,-11
111906,10398,3,-55
100579,14498,10,-9
103387,12289,19,-74
108191,6977,3,-68
106723,9015,12,-100
101816,11481,6,-84
112947,2026,4,-50
100373,9856,9,-14
106731,7312,2,-5
113426,13146,17,-37
113048,12099,18,-55
114640,14691,9,-43
106885,10284,3,-57
106137,11778,6,-22
100864,4290,17,-57
112218,3841,4,-94
111551,1116,7,-23
105157,379,19,-93
111441,6007,4,-53
105578,58,17,-47
100632,10018,11,-99
103468,11566,4,-6
111432,7496,17,-29
100852,9722,12,-77
112360,11474,10,-51
100206,5629,9,-56
102258,626,7,-2
104358,2926,16,-84
111819,14513,2,-11
106025,10452,13,-33
112068,3029,11,-59
104463,7264,7,-76
110115,8079,12,-7
101552,10367,9,-45
104804,11654,10,-99
109113,1517,1,-18
106277,2975,19,-4
110540,14184,14,-93
104049,12136,11,-78
101297,14633,6,-67
105112,90,3,-8
100857,8617,17,-86
100756,8103,17,-23
111503,14907,16,-75
113593,2336,17,-24
114038,10874,13,-37
101097,7674,4,-4
102684,5164,9,-30
101614,10367,4,-78
109563,10673,10,-2
110353,12973,19,-15
105515,5562,9,-4
108825,12754,10,-15
101803,1500,6,-96
104627,11766,5,-75
110495,1119,1,-26
111435,12361,8,-84
111186,4667,2,-39
113026,12633,10,-57
114508,6902,17,-52
109819,14933,14,-17
104558,7581,13,-43
114256,10260,7,-2
114256,7117,4,-61
110084,6864,7,-69
112971,7377,8,-91
103732,12158,14,-71
106514,13161,11,-18
105591,5546,17,-81
107473,7499,7,-49
114411,3220,17,-47
114301,4933,3,-16
100301,5690,5,-54
100985,2061,1,-5
104677,1283,8,-10
114266,11951,13,-92
109362,7433,3,-17
106382,1513,18,-78
113905,1535,18,-99
114574,10972,11,-46
105894,5002,3,-69
114223,13177,6,-3
103456,11896,17,-78
107849,3524,3,-91
111239,8242,17,-28
100829,1578,1,-45
102295,10228,2,-38
107076,582,1,-65
108364,10075,12,-10
103527,4607,9,-69
110273,11887,9,-16
100889,2460,9,-41
102086,3628,2,-10
108603,5605,19,-67
111560,7262,6,-36
100426,13418,4,-8
106332,3736,8,-89
114020,9295,12,-88
100422,9475,13,-15
112907,11136,13,-34
109916,8219,10,-82
100637,3543,14,-64
103087,12306,8,-43
105890,5590,17,-79
111633,14613,3,-72
105103,8340,4,-27
109958,1769,8,-3
100883,7164,2,-2
109701,10579,19,-44
110334,11110,15,-39
113740,5990,13,-14
110690,316,12,-58
111835,14113,3,-15
103178,4938,2,-19
103698,6268,15,-76
107757,11611,19,-95
103823,13961,8,-75
104272,12622,14,-15
101689,3824,2,-39
114345,341,2,-13
113202,11491,19,-70
101028,13576,11,-48
107168,11395,16,-43
108564,2008,18,-25
104627,10413,11,-92
109974,4095,12,-18
106951,9158,18,-56
106085,9804,11,-2
107744,3589,6,-27
100851,14819,4,-68
102601,1808,17,-57
107997,14723,15,-53
107231,12150,18,-51
102934,13100,16,-84
114664,7509,6,-71
103246,4259,10,-92
107983,14852,3,-36
108859,13326,1,-41
107440,14329,9,-19
107605,4904,10,-35
102857,10397,16,-29
102326,9775,18,-82
114846,14849,3,-98
103162,11573,15,-93
109561,12569,8,-19
106834,4408,7,-69
110900,5829,4,-20
114829,12337,7,-60
106661,9421,1,-22
114626,8956,2,-63
111987,7686,16,-97
104146,10808,17,-42
114822,9975,10,-18
105461,6695,18,-93
100389,2156,16,-84
114546,5577,10,-39
104973,14778,19,-33
103257,13469,13,-42
101201,11499,8,-80
107619,9995,9,-58
108018,14241,15,-52
104611,5772,8,-10
106534,10058,7,-90
111847,12801,10,-64
114342,8838,5,-93
101065,12765,5,-1
103279,4954,14,-41
108912,2410,4,-16
105143,6437,4,-70
105642,3428,18,-78
101990,2172,6,-67
108911,824,8,-67
102236,11420,13,-26
113134,5982,1,-91
111261,1642,7,-85
111429,13046,1,-95
114404,9645,13,-89
107850,6263,1,-82
103068,9537,17,-87
105762,13404,16,-65
109474,5599,6,-15
105440,2157,15,-90
102099,5308,13,-28
103713,1664,13,-92
101198,7859,4,-16
103613,11242,4,-74
100034,2342,3,-74
107168,4693,2,-71
112274,13162,15,-86
104869,8453,9,-6
111713,1208,5,-15
111393,1568,4,-79
105292,7453,11,-85
112236,81,18,-57
113929,10045,16,-56
114115,12503,16,-30
113758,1281,6,-70
100344,5345,1,-96
104852,9623,7,-81
113738,11303,18,-62
114824,758,13,-6
105639,6705,6,-5
110963,6025,1,-76
105951,2769,7,-40
109094,4667,16,-72
112858,6771,10,-37
103436,8193,14,-35
111435,11272,6,-99
110343,3859,3,-32
113969,2066,4,-50
104131,7670,9,-71
114715,4184,1,-10
113509,8589,18,-38
106915,8921,9,-86
106972,11462,16,-63
112544,465,10,-60
104749,8934,1,-59
101312,12368,16,-31
110913,806,12,-76
106094,6720,12,-67
113818,2568,11,-95
102591,14471,11,-10
114639,7343,3,-36
111894,11169,10,-36
110454,10252,19,-34
112134,10241,14,-3
111561,12539,11,-45
103425,913,5,-91
110971,8632,2,-59
105190,8290,11,-94
114777,10860,9,-49
108752,679,6,-87
101059,14276,6,-64
112815,1288,2,-64
110939,4707,3,-70
101525,12306,13,-67
110297,7482,9,-82
111131,10891,4,-27
113340,9598,6,-8
107667,1969,2,-12
107514,246,15,-30
108804,3259,1,-4
101330,1532,9,-41
100431,839,10,-4
107947,13192,17,-3
107802,13683,3,-28
100708,11,10,-77
113060,9539,18,-29
104325,3300,5,-97
101899,13396,2,-89
111020,3969,8,-54
103149,9520,3,-73
109044,2138,8,-75
114941,2824,8,-54
114152,4564,3,-22
107526,7436,18,-81
103766,3224,8,-36
112262,9549,3,-60
114306,12337,1,-61
109221,14091,17,-37
106415,12752,16,-23
110724,8279,9,-47
102517,11747,15,-48
113358,713,10,-25
105043,3081,17,-32
112307,12191,8,-15
108624,3553,12,-6
114351,4151,3,-46
108797,2900,9,-11
110283,13769,13,-83
114521,10061,4,-16
114089,11648,5,-39
105198,3288,5,-84
106567,14580,7,-4
100955,887,2,-50
101342,7232,6,-31
106242,7238,11,-87
105117,13874,10,-69
112105,8425,5,-35
112472,10071,11,-28
112756,12263,4,-11
111377,552,2,-95
103202,12554,6,-75
105413,12640,14,-92
101397,11828,8,-69
112409,5695,6,-45
102317,8427,16,-48
113854,9866,19,-77
110202,13294,2,-59
111157,12603,8,-95
105871,2784,8,-3
104255,9726,14,-2
103143,523,6,-91
106802,405,9,-52
113992,4065,10,-43
106612,13681,16,-28
107532,4152,12,-62
113393,10131,2,-66
102143,11140,19,-66
104175,4839,5,-13
114290,2110,16,-6
104110,915,1,-4
103489,4540,1,-68
113260,5972,17,-6
110103,14549,13,-53
102191,73,19,-25
102071,12774,2,-77
100706,14221,7,-45
105463,3462,12,-26
100535,8940,1,-13
104590,7946,1,-66
101660,5164,15,-20
112758,10964,17,-97
111234,2090,10,-95
100473,472,11,-13
107491,10251,19,-38
110071,8535,18,-13
104979,11788,7,-90
114450,6039,17,-92
102616,1885,6,-44
105012,1131,6,-10
114751,366,10,-70
113306,4817,3,-36
104879,9128,9,-63
108360,606,18,-93
100700,1143,18,-72
108812,6726,18,-23
103501,253,6,-15
112531,10649,1,-82
101797,14191,12,-86
108228,2387,5,-85
113527,9390,5,-33
100679,13806,16,-13
101709,14341,1,-88
113511,617,8,-70
109599,9003,8,-93
100689,11399,9,-25
113277,7229,4,-88
113314,2205,19,-19
111693,9090,7,-63
103602,776,16,-49
112258,6079,13,-25
100100,4872,13,-100
112763,3796,3,-26
105527,6352,13,-23
100042,11638,17,-46
114254,13090,12,-72
100949,4606,8,-34
105738,6255,11,-75
107686,14763,18,-21
104942,10129,5,-55
103466,962,10,-11
112970,9730,13,-67
112083,8889,1,-12
110829,151,19,-32
114189,14233,1,-34
114221,11950,11,-97
113657,12045,10,-52
113696,12651,16,-21
106740,13446,16,-41
112871,1257,10,-7
103356,10825,10,-32
105392,203,1,-90
107739,4227,4,-81
105067,68,9,-90
108212,1489,6,-8
113647,2969,15,-79
107585,5247,10,-50
105456,13282,10,-23
106483,10543,11,-73
100421,14051,12,-7
109388,7789,16,-87
108053,4733,10,-76
108408,12439,15,-36
100634,2335,1,-73
109550,12866,19,-79
100026,9617,4,-74
100211,2590,6,-35
113327,164,18,-26
106361,514,14,-14
109284,6373,12,-46
101212,12349,12,-84
111874,6158,19,-94
102834,4609,12,-13
111187,7257,17,-24
109589,5188,3,-83
104587,13029,16,-29
113398,1349,17,-80
100720,14991,15,-11
101595,4481,11,-35
104886,2852,14,-36
107057,5495,14,-71
101011,13289,5,-52
111258,10707,17,-33
109083,13914,8,-65
108288,13097,5,-56
112692,5867,16,-3
100271,9297,3,-31
113307,9925,8,-18
112976,7245,8,-36
104445,10511,13,-51
114589,668,4,-57
110193,14426,17,-66
106935,10029,16,-98
112831,10546,8,-43
108495,1131,6,-56
109994,7219,3,-84
105292,321,1,-3
111784,6541,5,-15
111972,4176,1,-76
103079,2563,9,-8
103290,14313,9,-72
106448,7040,11,-11
111094,371,11,-36
108072,10528,4,-47
102499,13962,1,-95
113783,397,12,-100
107884,14349,4,-26
104347,2196,5,-55
102044,6967,16,-54
100671,822,2,-62
106951,5991,19,-70
100916,13490,13,-81
100636,11659,14,-57
101357,10757,2,-40
110985,12290,11,-13
104777,11520,1,-12
112040,1616,11,-71
113930,13945,19,-10
112697,9586,18,-73
108061,14782,1,-25
100803,8318,15,-51
101128,14971,10,-85
108456,8708,11,-71
114107,820,18,-69
109888,472,2,-65
106058,13176,2,-99
111798,3310,4,-71
100716,2208,12,-21
105086,10067,10,-46
104773,6238,14,-59
105982,8776,10,-45
109756,4900,5,-4
110246,7511,19,-9
110031,13003,18,-17
114618,4471,1,-74
107107,4259,1,-39
108002,6710,19,-8
108598,10647,5,-80
101968,680,18,-95
100268,1872,6,-94
108831,11223,6,-83
104325,13510,4,-65
107457,4124,8,-41
106599,7792,6,-39
112051,7868,6,-18
107408,594,16,-65
106703,11665,10,-30
112448,14486,10,-76
102722,2958,19,-59
102907,8034,14,-95
103606,7721,1,-84
102733,3291,13,-93
109170,532,4,-35
105900,13750,7,-38
101042,6901,8,-12
100603,9854,17,-59
106038,13499,1,-42
110487,8621,15,-73
106569,13791,13,-87
112658,10843,8,-62
104548,10069,13,-33
110821,14321,15,-90
112731,2931,14,-78
113655,13670,1,-71
114362,43,13,-94
113205,5766,18,-14
103012,7103,3,-87
113401,838,9,-31
108205,6168,9,-6
102061,10930,12,-57
110156,11534,18,-96
114304,2151,15,-79
107865,10925,15,-19
100924,2740,13,-3
114095,10417,15,-85
113720,14278,19,-23
100593,9482,4,-28
111302,2798,16,-7
112996,12865,16,-34
111058,9867,4,-52
107929,10798,8,-61
113698,8526,17,-63
102507,8205,8,-78
105335,7547,4,-69
102107,13724,7,-36
104471,8326,6,-43
102006,3475,15,-60
114350,535,17,-36
109703,9301,19,-64
102633,9222,7,-70
114706,903,13,-33
104406,4378,17,-15
103749,5799,7,-23
113196,11682,2,-89
102039,1360,10,-67
109094,13802,18,-25
113589,7805,9,-80
113279,8305,13,-42
100338,11740,18,-36
100668,2632,2,-38
111640,5039,18,-70
110442,2150,14,-22
105935,2605,18,-75
105620,423,2,-90
112572,7226,15,-56
106887,14531,19,-72
107724,7262,9,-74
113756,1014,5,-33
105893,9229,13,-20
100736,9095,3,-39
113025,10992,1,-52
108085,4393,3,-73
113731,3032,17,-46
113191,3484,11,-17
109218,3877,12,-99
100990,1114,15,-3
114055,4103,4,-37
104040,7165,17,-7
113512,5383,17,-64
113625,14576,2,-21
103309,2277,6,-57
104156,13103,11,-71
102392,9538,12,-29
114399,7913,16,-50
111452,10911,14,-98
113190,13567,1,-89
104981,1279,4,-32
107469,1222,5,-62
106123,11881,10,-75
108287,14319,16,-51
107849,11584,14,-76
110712,9923,5,-54
106157,6800,8,-53
104204,7462,15,-80
111042,5211,11,-11
105268,11135,13,-21
111861,3935,4,-21
101729,7050,16,-9
109224,13440,7,-16
102452,14249,2,-70
105366,3805,11,-13
106793,1699,18,-34
104547,12795,6,-33
105592,5274,9,-78
106390,7041,9,-98
101317,2605,12,-85
114638,3916,4,-1
105077,6311,14,-31
105607,13871,18,-57
102021,14218,4,-22
112045,1252,13,-84
103331,10440,12,-96
109660,14473,3,-85
104384,10706,16,-96
104317,4750,8,-53
113273,9170,9,-39
100104,13294,13,-4
109710,14057,18,-26
107782,11021,16,-16
112420,3283,11,-50
107629,394,8,-96
103851,1953,10,-28
113740,7306,15,-38
101804,7169,3,-26
109742,6482,1,-2
112681,8105,11,-30
110873,4558,2,-35
106376,265,12,-10
106392,7676,10,-25
113591,11253,4,-25
105784,519,19,-77
101452,7994,8,-70
106056,6995,6,-78
112639,14533,15,-55
101115,6094,7,-85
107943,1508,6,-71
107715,12649,10,-87
111571,4192,10,-36
108804,8619,17,-55
103944,13508,8,-2
108759,11963,15,-35
111877,5588,5,-76
104819,4393,8,-43
107303,14951,3,-13
112434,2090,1,-74
108677,3847,9,-82
111335,6419,8,-92
113561,6400,11,-71
102475,117,3,-34
103791,10671,19,-53
108312,2337,17,-69
102483,1423,5,-25
103907,4995,2,-57
114838,5789,13,-16
102689,4991,1,-18
112545,9962,7,-45
104537,5556,12,-49
111148,9998,6,-49
106151,3516,14,-27
103301,12010,8,-27
101157,2114,17,-52
109621,14341,7,-55
108316,10863,11,-7
104508,9805,16,-5
108236,2866,15,-64
108766,9741,8,-85
112548,6155,17,-11
111591,2664,3,-26
113781,1207,1,-57
112755,14111,16,-54
113487,11392,6,-10
113868,6979,2,-26
111101,8402,3,-12
102874,3902,9,-36
105095,5131,4,-65
105550,9954,2,-27
103346,10086,14,-31
107025,11591,1,-65
104475,13938,6,-49
108618,11190,3,-35
102176,9255,5,-22
111052,2565,1,-81
103251,2218,10,-36
105996,694,8,-28
104273,11138,1,-45
107803,10295,3,-55
105330,559,7,-37
109946,9252,14,-50
100255,2167,4,-55
112400,9905,7,-43
106830,8848,7,-25
107123,2627,1,-72
106643,1394,2,-87
103960,1239,3,-87
110297,12953,15,-48
107199,1083,9,-67
108063,4730,11,-30
110152,1660,14,-62
103302,14345,14,-99
102215,5546,16,-82
109067,3265,11,-93
106411,10595,17,-96
102805,13131,10,-54
103245,14829,8,-94
105365,8068,5,-8
107128,7287,2,-95
107622,11643,2,-61
114021,14888,19,-94
100539,4620,7,-39
106905,377,12,-38
105797,9163,4,-69
105113,7525,5,-6
114299,11776,13,-90
100586,14222,6,-12
111743,7324,1,-85
110138,12747,2,-62
113374,6837,12,-17
100651,8212,19,-61
110973,11876,4,-49
112848,9141,3,-71
113030,2204,8,-60
107882,5346,11,-99
113247,2050,18,-67
102610,4139,15,-81
102201,6119,17,-14
111197,9084,16,-22
113917,6757,6,-33
114806,7798,12,-8
112976,5289,18,-46
110254,36,14,-14
103103,5325,11,-11
108340,13663,2,-81
101874,3969,6,-34
104223,9439,16,-89
102413,2698,5,-6
110593,5977,1,-36
102754,4735,5,-19
100989,565,16,-88
113543,5689,4,-52
114702,2531,15,-6
102444,7136,1,-71
109140,5321,18,-65
112981,8681,4,-27
102747,2023,15,-92
114115,7150,11,-72
112390,6053,5,-39
102377,10825,1,-87
103202,5048,10,-1
100321,3131,12,-69
107630,7318,4,-80
