SK_ID_PREV,AMT_DRAWINGS_CURRENT,AMT_PAYMENT_CURRENT
13794,8408.39,1791.8
6730,5293.72,3879.03
688,3759.58,4704.74
10434,8345.09,1554.1
14311,9089.58,1725.25
8205,2453.47,1830.17
7635,7677.78,4217.74
7061,5772.05,1945.41
6101,4188.3,4001.81
2120,2318.81,870.27
5599,3458.47,1632.81
12596,8850.77,830.98
11590,946.16,1097.48
3371,4994.4,4048.53
574,6169.42,4103.77
8725,4196.29,2176.06
4214,9294.9,4764.14
13640,3712.1,4342.3
12173,7418.21,2331.01
12918,3583.08,105.16
3600,2709.02,2996.72
5647,9979.71,2271.13
4670,3059.66,1879.66
1063,7547.53,609.34
6783,4460.74,590.88
2830,7396.24,3007.08
5717,7884.02,2037.96
6818,981.98,661.84
9533,1198.69,995.86
3597,1853.75,3789.05
5813,639.16,2766.5
4020,5930.93,3203.72
7346,129.19,4762.73
5622,7529.28,4444.41
13498,4834.44,551.37
7627,4026.56,3126.45
14807,956.09,3553.88
10020,6622.2,2642.78
360,6559.76,3408.45
478,4473.2,3430.29
2860,2884.6,1757.75
1245,7748.89,3033.69
8989,8867.86,3676.27
12044,6320.31,4681.83
944,8226.94,2792.27
11582,9081.72,4543.29
12494,5857.87,2272.29
1095,6390.9,3268.55
3520,9322.38,234.65
12068,3514.72,3946.41
14473,6903.6,2607.18
265,6759.42,2208.74
681,422.42,1704.55
4859,2466.75,2337.9
2511,5627.37,168.8
7762,8425.83,3815.9
2794,1964.75,4517.73
9553,985.23,4405.94
1275,6401.9,4478.93
3595,8172.31,4273.04
13057,766.04,4103.83
6124,5035.94,4843.77
12024,5650.4,472.74
2356,8371.37,637.98
11462,1496.81,1649.78
2246,6852.67,3855.84
11791,9352.51,1386.41
6402,8719.14,571.55
9644,6159.83,4721.18
9848,9958.04,2174.75
6297,6871.73,2672.09
13694,8650.09,4587.95
11362,2604.21,4495.05
8308,4968.8,3108.09
5714,8255.69,3811.08
8790,9854.38,200.91
12181,744.51,590.25
12120,8225.24,4476.16
14509,4999.25,2686.98
10800,7176.15,2053.66
7409,7946.68,2916.4
14412,1714.43,1942.6
9509,6739.74,2194.49
607,8883.05,626.29
7964,4557.03,2309.31
2686,671.23,416.56
1237,3865.5,2455.43
8832,522.59,3246.72
11589,4834.13,4059.87
175,1332.47,3443.09
8398,3029.37,2090.33
10923,8348.79,3310.66
7719,5082.64,749.99
11558,6575.23,3570.3
1938,4335.01,3705.11
3560,8453.73,4571.93
9462,4032.32,4106.66
5659,4819.08,4395.45
9529,5970.96,4735.81
11935,144.31,1899.45
1017,105.26,210.63
1804,7434.47,3236.88
11153,2326.84,1536.74
13840,7603.55,1584.81
1704,1230.11,1672.93
2052,9711.41,3622.87
2104,1974.07,2005.76
9706,6118.72,3415.07
12107,8518.23,753.48
9714,2835.16,3531.76
1816,7595.25,3817.44
6392,1308.82,1871.38
260,7535.52,276.09
3629,6020.55,1577.95
14986,2943.25,3466.94
7047,1011.68,458.56
7975,7269.93,2534.08
14040,9620.57,1931.15
13496,4842.12,2917.51
14761,3709.41,2968.42
9652,2727.38,1566.71
10018,816.29,727.51
13248,7067.3,800.41
10830,9112.18,1761.09
13776,2526.1,2847.3
373,2982.33,1572.1
8453,4367.14,4740.27
1283,7563.38,4083.51
8269,4011.46,4031.84
959,8331.3,1617.49
14610,2220.72,2239.96
12511,8753.25,1569.65
7119,8609.77,3568.61
14517,1339.25,1702.54
7541,5468.16,431.02
11832,9532.62,2897.8
4698,7121.13,1723.59
13769,2959.68,3858.02
10572,3281.82,2406.71
4106,879.81,1038.16
5605,5642.73,3112.79
5983,5775.31,3120.49
8668,4685.45,2078.46
12979,1883.83,2769.25
8792,7811.66,1196.58
14066,7896.18,1524.0
483,1022.68,4180.06
10466,6212.91,309.63
5015,2706.15,326.25
2738,6358.06,4060.61
5960,1372.63,1404.93
9634,6863.16,3580.45
12995,4938.36,2106.43
3965,7187.04,258.24
2317,9447.5,4352.63
2557,1527.22,2486.61
5379,3754.84,2896.43
1323,2269.0,2611.66
1462,5809.6,4988.94
2871,7609.03,2833.99
6185,5708.99,2029.29
14030,7968.04,4592.31
9486,4662.74,1314.65
12104,9902.78,295.07
8090,2305.4,637.34
1838,5142.08,1671.38
750,8652.25,3290.62
1294,1776.82,293.17
8921,1970.23,1078.27
12462,4702.22,4174.09
858,3273.25,3820.47
8790,708.66,3315.73
6531,6664.21,1591.61
6359,402.6,4674.46
9152,2312.78,4878.34
1887,3756.36,1957.58
14510,7882.41,3804.39
2792,6225.53,3898.06
13040,2325.07,3925.05
11601,104.02,2455.18
3846,2516.58,4986.38
12562,241.1,3341.33
12220,9823.03,2321.89
8349,6321.09,3359.81
4553,2228.25,2504.47
14354,780.87,3944.47
10258,9283.88,667.96
2992,8304.47,3776.7
12213,2143.61,3375.44
11397,7076.72,3642.23
2340,2723.59,1621.44
8740,1407.69,4802.22
13343,4421.03,671.8
12806,9332.85,3307.78
2544,1501.48,2398.03
7367,5438.28,1241.16
5820,5599.54,4925.69
6260,7628.78,1507.55
5653,4769.34,2724.04
11068,3642.27,3225.89
4170,6346.12,2362.15
10001,1366.84,3825.71
2486,1433.88,1385.49
13435,8109.38,1813.89
5347,5063.01,1160.24
6021,6448.55,4704.09
11861,4484.64,4073.47
239,776.15,4838.78
14603,3267.1,4294.0
2610,6339.7,2420.2
12294,6587.89,4478.25
190,206.57,3641.47
4514,3063.79,3118.14
3869,6161.44,258.91
3077,5228.9,3635.08
999,8334.37,3782.49
5122,6169.53,2814.34
3080,6693.5,3212.06
3934,2035.46,2210.46
14308,9818.18,2314.76
14759,1669.44,1122.92
13301,9672.65,228.36
11636,9921.34,3949.5
3375,7986.11,1712.22
7095,6654.71,421.6
7782,5844.84,2478.3
9714,266.95,1564.65
6498,1878.75,4769.31
1309,3513.35,2190.37
6891,8518.51,726.52
13557,3639.96,1939.92
8166,2330.82,4717.1
4483,4559.41,2472.73
13901,4001.57,2343.42
4465,6001.29,263.32
6149,7913.37,2556.59
8697,3380.81,2202.43
3977,9687.91,747.43
8256,9510.25,461.94
7801,7800.33,4783.68
9490,9739.38,2073.56
7199,4689.96,579.04
14468,8643.36,1212.99
10623,5181.77,3593.25
13120,2725.15,3262.4
13029,5402.13,874.8
5008,1850.18,982.91
14721,1886.5,3372.06
13073,6949.29,3797.22
13190,7857.08,2852.27
4793,8043.44,2147.61
3264,353.83,4620.57
14438,9955.26,1812.43
2878,2068.25,4132.05
4849,9988.01,1326.05
5540,8763.04,1743.44
1109,6490.26,832.22
7006,5298.86,1516.9
5655,8254.86,4225.3
4055,7748.51,3761.59
347,6278.21,4563.91
869,2897.62,3572.01
11911,9684.37,268.63
4829,4898.31,2150.49
11706,2688.13,3869.29
7794,2274.64,1154.82
5804,481.77,1829.84
12949,8856.51,2586.49
8138,4931.91,1635.54
3947,6561.51,4909.4
5738,2496.85,2917.47
13721,1210.02,2174.63
1031,3476.98,4702.42
5273,6276.85,4990.22
2704,5454.82,3270.66
3201,8292.37,4896.97
10215,8977.11,711.11
14036,496.01,1438.35
14288,5015.31,3903.21
4893,5008.91,4705.95
12627,7234.52,3088.23
7602,3586.79,2593.71
7325,4594.08,4201.37
5491,9970.74,3724.99
8731,3966.69,2038.44
5996,4053.44,2923.08
11813,4300.19,1220.42
2949,5860.82,1365.34
12824,7338.58,3663.95
195,1479.69,2063.95
10371,7082.37,1385.76
3520,9751.58,142.1
511,3643.79,858.73
6179,4684.29,2094.87
979,869.57,1516.63
14629,868.28,2836.21
6774,4048.11,710.11
2895,6530.12,2614.84
8495,8042.1,1039.1
872,7299.19,1953.56
13652,9926.37,980.84
2668,7997.79,3319.82
13265,1181.31,4602.69
2531,9912.59,4080.35
13432,7963.28,4015.4
5270,7944.59,3601.45
13982,137.51,4476.85
2168,5586.43,2544.17
8026,7700.91,4347.07
6588,4212.88,4459.98
3792,2423.95,4353.99
4434,9299.25,4772.75
9784,3862.37,880.56
4004,1913.34,863.26
14372,5234.41,748.69
185,7680.94,590.77
3775,4161.56,363.3
4801,4283.07,4161.9
5870,598.98,3147.91
864,4493.62,3337.22
12212,8124.49,4270.5
8351,1543.98,3342.95
13914,775.37,4287.06
6044,9234.45,520.51
10851,4615.77,1004.15
13876,3717.65,2297.35
2277,1095.99,1767.71
3884,7546.58,2039.43
7240,5295.26,2975.86
1516,9862.3,147.09
8115,141.74,4254.18
11497,9336.37,1351.8
11125,398.86,188.34
11394,5350.74,987.95
5784,4928.88,4336.71
3250,4196.37,4935.88
11477,1688.32,2045.17
6913,8681.85,2366.29
13464,2223.71,3240.94
9886,2390.92,3942.11
17,7534.6,1427.59
14726,3701.69,1297.85
5223,9068.19,2610.05
9011,610.46,4962.4
8364,7925.21,3918.66
14149,8304.35,2254.76
7111,7549.43,3515.05
10164,6679.85,2110.07
2976,2846.99,875.83
13102,7499.79,4190.96
10236,4761.11,641.2
3284,1797.38,3622.72
2498,3778.44,3976.78
9862,2602.09,4684.69
1759,9761.67,1436.91
12088,5830.01,1627.04
1320,6312.39,4745.31
3011,4178.47,2902.07
10147,8199.44,1970.44
7434,159.3,2362.79
13666,2439.49,1021.75
1115,8515.65,2019.44
942,2363.7,2858.27
5567,2472.02,2367.66
3811,9930.29,4331.09
244,8129.81,260.67
3236,3409.43,4541.67
8440,434.08,841.32
2233,1202.55,4849.3
11314,5079.34,1441.22
4460,2336.71,4382.15
343,5073.33,1905.48
14050,6883.9,362.35
3948,7401.54,2450.93
4920,9912.98,3045.45
4861,9567.02,3588.42
1498,4653.13,2987.53
9418,7772.5,4600.04
9462,1519.16,447.58
6086,755.95,4042.38
8438,3537.56,784.48
3346,785.34,4559.32
4414,4696.72,2308.75
8809,4618.62,2145.34
3557,3759.78,3509.45
4393,9820.7,2863.01
2264,750.58,2317.08
5451,3059.52,3309.06
10706,802.03,1407.94
731,4282.51,4142.02
11101,2082.42,391.13
14549,4226.79,3500.67
11021,1428.9,2700.56
8522,4123.63,213.45
6206,9696.36,3105.55
2933,1433.69,2503.14
12071,6038.96,944.53
524,2914.82,252.8
2453,8400.81,2967.38
2915,4089.98,2256.11
3802,9037.65,3969.49
1639,1725.42,1855.5
78,9258.95,2312.62
8911,5263.83,2522.29
1799,3343.44,4747.46
11453,3889.84,3782.65
12387,2141.51,1118.82
9759,5133.18,3234.77
4086,4292.62,3033.86
8200,9656.71,2574.88
14312,1031.51,2064.86
10160,239.8,3468.29
3692,1688.12,4852.68
9286,2243.81,823.35
4849,1509.95,955.44
4837,8979.37,3943.09
1721,4320.46,2776.14
2690,988.72,4602.51
6145,5049.03,4163.8
175,3280.45,3733.62
8493,9466.09,1954.76
4037,2613.76,3427.24
4672,5555.75,1259.09
4091,457.22,2297.57
7530,8720.69,3178.13
14526,7456.41,3031.47
3260,6697.72,4888.31
13801,5810.23,3632.68
14834,8045.96,2073.99
13276,5101.79,3444.68
11899,1109.84,1564.71
1725,6972.17,218.15
7075,7458.44,2533.5
13204,9837.39,2841.58
3254,4295.51,3007.65
14764,3687.1,1194.63
10218,913.45,2083.68
3174,7353.26,4236.7
10081,3434.9,3029.6
13702,218.57,1820.56
12698,5443.25,1895.16
11887,3881.01,4034.92
413,4698.65,2800.41
7278,5418.33,4311.0
5223,9393.64,3694.65
7886,9340.52,2381.36
3160,3486.99,2375.29
12008,5531.07,455.33
3533,7489.63,4766.12
13271,204.31,4518.78
4874,3286.32,2433.59
11092,1371.83,3012.97
1674,9828.22,2256.85
9572,6160.76,638.86
8794,5546.59,1502.86
4090,2528.86,3415.52
7159,9089.63,2300.66
10378,6435.36,4374.86
13526,3710.29,621.59
14262,579.93,937.67
9068,3026.47,826.37
1278,7518.51,4330.18
738,3604.96,3393.18
8761,2452.45,1769.28
13337,5020.73,4316.05
12787,6245.03,824.08
12836,1939.61,1034.97
8433,6642.2,4320.74
14887,1161.76,1723.99
13280,8396.92,3508.02
9712,3357.66,1057.47
4943,690.94,1413.61
9834,2243.01,2107.82
2562,1335.52,1773.27
7418,1555.64,3024.22
4162,3946.34,847.61
6754,3114.32,3760.33
1566,9136.35,556.83
76,8578.36,1070.82
2720,6689.53,550.54
2456,924.62,965.49
4283,4532.06,2302.91
6660,7814.61,4322.81
6230,4827.7,1298.52
10203,8661.16,1598.53
13546,4186.52,182.91
4870,8108.9,2950.96
9917,3002.6,632.31
3441,6173.59,1025.47
5348,5454.6,4876.69
13085,8793.2,4876.88
6574,6726.52,4850.73
10823,6269.27,1300.72
9863,5148.1,927.75
13654,7093.14,1227.63
5147,1300.31,2638.65
9653,6123.83,4210.12
902,9793.65,3182.53
122,5179.25,1027.3
11949,3380.66,758.01
4050,3395.87,4252.2
9639,4703.65,4031.9
6075,6315.16,1765.57
12708,3611.11,727.4
1446,9031.51,2655.96
11543,2005.21,359.28
8815,9443.63,1312.89
8411,1686.14,1274.63
3367,8003.56,492.15
3257,9616.51,4433.42
10439,4265.58,4486.22
13282,7658.11,4236.77
811,5933.31,2220.37
11139,9951.89,838.48
1515,2533.09,533.76
5887,3010.66,3203.47
8138,8896.92,1042.17
10577,376.56,4643.08
12965,6318.49,4938.5
3890,6792.69,1893.49
11753,228.76,904.98
4651,6522.61,4882.27
464,7342.9,3125.2
10413,5952.69,2009.01
5518,5732.76,711.27
9054,2147.81,4827.39
142,2303.64,2170.89
3016,5385.75,4090.24
4342,2383.14,3234.84
10236,1126.29,4499.7
1795,228.72,1657.57
5352,1364.07,222.72
912,6321.75,2186.71
3908,3438.06,3080.0
8889,8005.3,4558.18
9997,3192.78,342.87
7867,3265.81,3893.32
3215,7447.98,795.62
14651,8733.65,3298.43
5193,8043.73,2754.78
715,1232.83,2080.63
12187,750.08,2435.42
2262,3116.61,1763.75
10637,1542.75,2937.64
1312,5364.11,1345.22
10482,1368.59,2797.0
8022,679.46,224.42
6435,827.12,2036.9
2704,7731.58,789.74
13221,6087.44,2743.14
10471,3974.49,2244.31
11517,234.97,2458.15
1921,3495.28,556.87
2906,9112.93,481.55
6504,3840.87,1122.74
14847,9875.28,3399.03
520,9563.36,2313.39
3002,7154.91,1779.11
11987,7156.3,2755.07
1884,3522.19,4806.38
9438,9051.3,2234.6
376,1930.76,3718.87
13034,7184.22,1194.96
11846,7359.63,3518.33
1597,2352.01,713.92
6173,4873.7,1837.51
24,9618.63,4029.6
10904,9214.73,2678.47
1361,9369.24,1629.61
9525,8019.41,4304.37
9806,5099.37,439.23
534,2732.03,4375.94
7787,9230.96,2660.13
8084,1383.44,1995.8
13935,3002.84,1688.27
7389,6020.53,435.13
4082,7874.21,2943.49
592,9399.59,3067.78
948,3172.54,575.11
8164,5160.11,2268.54
14547,1878.76,4323.26
14973,2358.0,1934.03
10385,9842.08,4723.88
6030,7887.92,3997.17
1349,1885.92,3132.06
4428,7069.55,693.76
6957,4556.93,1062.81
5577,8054.76,4857.35
1817,4199.42,4176.73
9234,5295.69,2019.6
9817,355.63,3828.95
8632,9477.07,1984.92
7164,411.17,4700.84
10091,7792.32,1801.69
8919,6297.35,3653.83
14951,1472.1,1913.14
10009,7117.78,711.88
13713,2005.24,4782.33
12711,8335.17,3370.31
7801,4230.33,1978.16
7207,5560.29,643.26
8460,7315.25,2895.98
7071,7148.08,4867.71
1333,4896.56,2875.22
10707,7850.97,708.45
10953,8141.63,2642.42
3275,7421.99,3787.43
9442,7606.12,1791.58
5013,141.41,4832.46
9039,9113.69,1179.76
8823,8964.75,4870.07
8218,4519.58,3788.37
1968,474.11,3117.34
11832,2836.2,2110.48
12899,2725.66,4132.01
10108,6546.75,4231.63
7333,6859.82,2586.87
7583,7661.87,3425.17
9955,3138.12,2362.4
13892,8522.46,4867.65
13910,4587.92,3063.4
8674,7665.78,4256.05
1482,2911.96,196.5
5800,533.69,2926.04
11699,9111.06,4302.17
4402,3082.21,1796.65
13898,844.62,3201.1
9901,4380.55,3156.31
4029,9835.29,1411.75
14798,3213.81,1437.22
2961,5415.36,1802.55
9232,4688.63,4143.58
6160,1235.98,1017.4
2495,1348.0,3017.32
7018,9096.72,1547.92
6482,7984.75,3446.41
10876,8962.86,1520.75
13076,5214.63,773.06
4939,927.23,4478.02
14376,1044.42,1059.82
1964,2596.39,2771.38
14319,8821.22,4314.09
692,3785.09,3634.7
7387,9184.52,4881.88
9363,3905.54,1984.29
14210,1619.69,4350.07
6239,9027.4,1136.26
193,504.01,4927.18
6418,9797.92,4867.57
5561,8380.77,832.33
10285,5924.99,4664.38
3249,9640.08,3069.01
745,9352.7,3176.0
1930,3321.39,2775.57
13462,5128.81,4094.54
10793,1268.43,1844.49
8218,5606.34,827.16
7882,9385.91,3928.4
10012,4515.45,3273.25
12933,6018.08,1732.25
11821,4304.37,2564.9
3251,5004.0,992.77
14206,1562.22,2013.67
7278,5752.4,2986.57
1741,7517.49,3069.1
14958,2852.93,4461.87
3956,6638.96,2876.25
10193,9971.83,2046.65
13444,1168.47,2787.04
10342,1113.47,2956.22
5438,7339.48,705.08
12737,3194.76,4530.88
4616,4702.75,1408.64
4544,9360.04,4138.56
7816,891.99,311.88
11849,907.88,3034.91
11132,2519.85,2382.67
14563,9425.42,3660.62
11714,6549.31,2109.44
9374,5733.36,1287.83
5787,5669.26,1536.93
6673,458.92,2313.8
5491,7078.01,4546.69
10278,4630.52,3011.82
6958,717.81,2858.16
2190,6609.75,2367.43
13629,3643.72,4834.83
11212,8878.68,4591.56
4042,9275.58,3373.43
12630,5653.95,4099.33
14245,3192.23,838.78
2938,6098.44,1575.86
8995,8260.93,1807.34
7528,3399.54,2066.45
7043,4569.18,2579.19
12564,8017.71,3735.62
948,5434.13,2940.31
492,128.86,2682.54
8957,8884.74,2040.55
6280,3768.26,3393.3
4092,5580.83,4504.36
13269,3327.18,4510.84
7821,9737.57,996.0
5187,9882.41,3108.79
5495,9565.97,3958.52
1500,136.65,2460.65
4518,2951.79,718.06
1541,6624.46,2797.18
7836,1783.83,1538.12
2014,2568.56,4403.37
6332,3873.23,4169.06
11890,1123.35,4534.96
13228,9702.39,3208.91
6686,4017.02,2121.44
8898,1476.99,117.43
12384,5997.95,3360.59
9184,4646.83,4825.37
14953,1271.62,344.47
2427,8164.55,2063.58
11336,4489.32,3985.15
322,8800.08,2697.63
5491,7289.2,963.66
4070,9942.2,1177.99
9941,8765.31,3071.66
13559,936.51,2194.67
1335,413.93,3566.67
3137,5223.3,3519.05
2976,1452.06,1678.86
6089,8053.63,288.67
4344,7479.78,2989.26
1409,218.79,3746.49
7372,5433.88,3658.42
4423,6569.26,3881.4
7911,8268.1,1656.03
2176,6967.71,2453.35
11716,655.48,1096.65
4402,5650.28,4281.38
3628,6960.64,2504.72
10756,9428.14,4529.72
501,6077.65,1906.12
2397,3967.52,1806.76
6032,7307.4,4505.34
9345,3356.9,4103.04
10615,1999.43,1711.75
9546,8801.63,4722.33
453,3414.43,3179.98
8057,301.44,150.6
2413,3986.99,4219.08
6456,6767.84,694.98
14800,4366.39,2446.54
6951,9378.25,793.12
6078,1040.17,327.43
4796,7784.64,722.04
3423,5666.18,2587.12
6550,5851.77,4026.92
6789,6422.81,4625.0
6622,3796.79,2503.22
14864,3304.83,4486.06
9749,1539.97,3493.41
7754,647.95,665.08
9453,6498.29,2651.48
2683,7021.59,1055.34
5141,2822.4,1497.41
10479,705.75,177.03
1238,6181.77,3622.48
3043,9570.87,3918.78
8038,2519.43,982.2
9301,233.3,4059.65
12158,8007.77,719.64
3578,4310.62,3955.73
3446,1134.31,3640.86
2001,9848.26,1273.57
2931,4148.31,947.22
9729,3863.46,4738.0
13144,6349.71,1397.08
9897,1166.97,1405.55
2101,6296.15,1669.89
1765,4528.79,3857.43
7201,2980.62,188.25
12580,9455.6,4936.31
11638,7341.05,3543.02
8660,6556.72,2455.16
11940,769.58,929.42
10150,6235.92,4721.59
685,3666.06,4459.9
13450,3564.49,1210.7
9424,9217.52,4188.97
9669,3398.46,3224.24
12886,8202.82,4068.59
666,7346.98,1787.83
12947,3207.29,4929.28
3593,8571.26,3644.95
10909,5481.58,3081.56
12669,279.13,1071.26
10995,4737.99,2848.76
6087,9899.46,3214.45
4555,7827.2,1471.2
1610,5193.1,4220.86
3406,1991.23,4053.99
6122,358.03,1973.93
3477,1621.12,3731.07
11386,9665.53,496.17
6024,3534.65,1553.22
1656,1109.89,2433.83
11867,3674.1,2308.66
14746,5164.65,1376.89
10963,1911.28,3857.56
9372,1341.79,4792.99
6436,9701.13,2889.76
6469,2857.06,1579.11
9689,9856.5,989.18
7270,2550.11,531.38
4207,5479.68,2263.67
14428,4126.88,3980.55
3837,2007.21,2487.69
13731,1421.12,1747.62
3766,2615.66,4104.42
11033,4308.37,3705.38
11739,9996.2,3555.83
10896,7103.22,1494.62
1145,2238.27,1702.18
11995,5417.78,1410.39
3835,3128.26,1801.46
8599,8323.71,2464.69
13982,2468.67,1603.81
10557,1156.99,278.55
12038,5324.14,3426.02
9193,7353.7,3080.26
14421,2930.03,4838.43
12166,2133.04,744.07
3786,6422.25,1611.62
8676,8131.11,3665.41
89,8785.24,879.94
1559,5937.86,3050.6
6987,9983.03,4490.48
927,4943.67,1738.44
4384,7694.37,572.52
11381,302.68,2025.82
7252,6332.35,1227.25
738,1569.09,3915.85
7576,3804.52,409.33
9434,359.76,1321.4
2350,1253.51,2803.05
14608,7247.05,243.0
7741,2372.78,4216.06
9623,8026.73,3001.53
1704,1860.08,3740.82
10502,3624.44,722.11
9136,5089.28,3579.53
5324,3959.35,4016.35
11307,1588.09,1762.39
13196,4097.4,255.26
11862,6500.26,217.79
3117,9215.18,118.77
691,9394.86,4773.05
12315,5112.76,338.0
11207,7039.43,186.69
5933,5079.39,466.33
1077,3957.82,110.04
13611,1925.65,4032.33
6421,4355.57,2651.25
1987,9379.79,3338.14
9073,238.17,508.79
10998,2650.62,3559.11
5051,6816.51,1687.19
8602,6020.64,3683.78
9315,195.26,2100.71
8213,4165.12,1010.21
12123,2447.06,2230.7
7025,6623.73,4491.25
2072,7963.07,2064.1
14131,9601.6,485.15
4744,2945.88,2324.48
1668,5730.53,1627.15
3076,9321.52,3143.83
11811,3992.46,2513.58
14581,1812.06,2992.78
14717,929.41,2347.8
3229,5473.21,148.95
6014,2706.81,171.92
1434,5564.86,116.59
5128,9984.6,1565.01
12532,9960.2,3184.53
8847,1514.63,2933.26
6424,8360.32,438.41
12524,1197.49,1052.75
10154,3029.23,289.43
11295,7350.53,4098.08
1931,7667.6,2394.75
13206,1638.99,740.84
5498,3089.63,3876.57
7525,1122.57,4865.36
2162,8804.39,4623.12
8055,6747.06,4010.71
291,9563.82,1125.0
9417,4473.08,1826.91
6202,3967.9,2931.38
11040,3531.39,762.53
9907,9599.98,435.46
5477,5026.81,1333.45
1131,5843.06,3928.07
10903,6120.76,1435.74
7162,1691.82,4429.77
3642,3020.31,1667.99
11330,4377.69,2376.67
8637,9055.31,3873.4
363,263.19,2572.6
11058,4545.16,3296.06
9192,8420.83,4524.17
13906,391.07,4477.76
13128,9360.04,3768.39
13124,4170.74,4701.11
787,7343.31,2364.5
7762,7602.74,2312.44
11496,4545.31,3636.82
6623,4507.64,4934.29
1290,8341.42,3111.13
2921,6563.87,3122.31
6753,5946.42,2745.52
6344,9836.78,3082.36
10007,6994.12,2158.6
8898,2354.8,2658.95
7776,8498.66,778.55
11621,2639.39,3487.36
2458,1490.29,4515.82
12312,2855.88,802.76
998,374.4,3938.1
10357,4188.48,3257.87
10040,4503.44,4968.44
11092,8622.1,4312.8
10399,1283.03,1647.22
9543,2418.38,408.94
12292,8357.23,123.11
313,4613.75,3617.97
2337,6305.34,3733.7
2819,3042.21,1362.0
7952,1860.14,1235.76
3780,7683.01,2016.75
9340,203.59,2274.25
14751,4893.57,3820.74
7101,7391.76,555.17
8891,5409.77,1250.16
8276,768.55,4600.57
5134,3113.96,2921.07
4088,5945.26,3531.34
1228,6375.8,3551.35
3122,9735.65,2311.35
13656,347.94,647.44
989,8407.78,3010.15
14214,9078.48,2133.48
6437,5017.7,1390.31
1937,6970.56,4646.05
7177,2785.56,786.17
10930,1758.18,4823.1
9613,3027.67,2237.14
14866,492.69,155.88
6896,7239.5,3039.39
2362,9272.76,3370.94
13910,9094.83,4855.26
1382,6868.81,829.4
7386,5993.4,4801.33
6079,9048.0,3044.02
2664,7429.65,121.5
7023,6368.06,3234.95
8169,2630.17,777.86
13617,8698.42,1394.49
8005,2219.24,3874.88
7581,6400.4,1444.42
10031,412.05,3524.98
10026,1073.77,1814.08
9565,9133.27,1966.58
5181,4856.3,1212.46
8687,1435.83,4216.25
8292,7383.02,3263.69
5680,9769.02,374.85
4039,5811.42,4716.23
3098,2176.06,2708.22
989,5950.41,3768.49
7530,3481.84,812.29
7872,2985.72,1160.49
2948,3704.86,2627.88
11646,1975.14,2676.88
594,6734.12,669.29
1095,672.08,2836.82
4957,9675.72,1308.31
7813,3271.25,604.66
4147,6501.58,4804.03
10289,8490.01,1262.08
1237,293.21,1718.15
12657,8716.96,4723.44
7985,5928.94,4003.49
5490,7132.49,883.75
7092,3359.21,3196.36
12318,4742.33,941.99
2206,9462.38,758.27
489,9859.9,268.27
3009,5502.39,3744.41
10520,3975.76,2511.4
8392,3994.0,3492.42
11564,2376.26,4451.83
13949,6981.35,4663.05
9427,2569.57,1382.56
5133,1187.09,3841.09
12438,4613.7,2989.92
8747,7829.87,3357.21
4639,9050.71,1043.05
8180,3151.5,2164.51
669,9000.08,2659.47
3776,2875.27,2690.48
370,7899.4,2117.06
11413,5999.51,3728.37
5249,7032.23,1303.0
5903,3016.05,2329.42
9648,3070.66,3311.68
10300,1525.78,3871.8
3059,2009.03,4503.49
8163,4329.06,4822.23
6702,6712.69,4198.2
9791,6880.9,4454.16
527,7824.0,3859.11
1781,500.95,2175.52
5334,639.03,3664.05
6442,8344.22,3521.41
14466,4961.06,2591.64
12301,6178.92,172.3
3028,8451.68,2396.56
4282,6495.96,4783.56
1485,4389.52,2326.8
1733,3584.12,102.29
9800,8082.58,3806.33
4765,8907.91,241.4
5805,9585.67,251.89
10235,4265.09,795.21
315,8670.41,2817.17
1299,7687.13,3487.33
10430,879.89,868.57
1871,4473.67,659.55
495,3009.73,1566.99
13674,4224.83,996.9
13587,5928.47,4602.64
14871,579.37,1381.32
14413,5230.11,163.36
13231,1897.03,4229.68
4755,3912.71,2309.47
14058,1363.92,1603.14
10270,5155.24,1637.3
5050,5458.45,1784.91
1954,1609.22,1513.51
9889,1683.91,3065.08
11241,7632.64,4382.08
8062,5598.68,4592.82
10739,3386.01,4557.59
9521,9258.1,4114.22
13459,3094.62,4284.96
7621,4374.18,1468.74
11935,3339.48,1362.25
14309,7796.84,755.83
12713,8490.12,1437.92
6600,8297.7,775.2
12423,3654.8,2707.91
2956,6199.04,4874.18
534,5764.36,589.7
8273,5121.95,4447.05
